CO,PM10,PM25,SO2,AQI
4.289772727,24.26697531,47.754329,3.101190476,47.754329
5.247035573,25.76489533,42.91360813,4.084415584,42.91360813
4.947916667,36.07253086,46.26623377,4.208333333,46.26623377
4.029356061,25.46296296,35.03787879,2.148809524,35.03787879
3.645833333,21.14197531,35.03787879,1.160714286,35.03787879
4.928977273,25.30864198,35.71428571,1.488095238,35.71428571
6.770833333,33.00416667,84.16358025,2.095238095,84.16358025
4.881628788,33.7962963,40.85497835,2.791666667,40.85497835
4.051383399,21.215781,30.49124788,1.94047619,30.49124788
4.337121212,9.143518519,13.52813853,2.851190476,13.52813853
6.50094697,17.78549383,30.97943723,2.720238095,30.97943723
5.118371212,17.59259259,44.50757576,3.166666667,44.50757576
4.232954545,43.55709877,51.75617284,3.952380952,51.75617284
3.517786561,20.73268921,28.79728967,2.273291925,28.79728967
4.147727273,30.40123457,36.52597403,2.339285714,36.52597403
4.308712121,20.21604938,38.41991342,1.523809524,38.41991342
5.303030303,17.63117284,37.06709957,3.297619048,37.06709957
3.323863636,19.63734568,34.09090909,1.226190476,34.09090909
3.475378788,20.21604938,32.06168831,1.636904762,32.06168831
4.109848485,15.47067901,21.91558442,1.845238095,21.91558442
4.190340909,16.08796296,23.53896104,2.970238095,23.53896104
9.649621212,18.28703704,33.41450216,4.279761905,33.41450216
8.759469697,20.53140097,42.63128176,2.779761905,42.63128176
8.958333333,22.22222222,42.74891775,3.523809524,42.74891775
6.766098485,18.1712963,30.3030303,3.505952381,30.3030303
7.973484848,16.82098765,29.35606061,1.720238095,29.35606061
4.995059289,14.77455717,23.99774139,2.180124224,23.99774139
4.696969697,20.71759259,35.71428571,1.773809524,35.71428571
5.099431818,16.41975309,26.24458874,2.639455782,26.24458874
5.303030303,16.85185185,32.1969697,1.785714286,32.1969697
6.287878788,23.06763285,39.23160173,2.351190476,39.23160173
5.246212121,14.08179012,22.45670996,3.523809524,22.45670996
3.75,10.87962963,22.0508658,3.523809524,22.0508658
4.673295455,13.38734568,26.51515152,3.30952381,26.51515152
4.981060606,17.2705314,34.58498024,3.208333333,34.58498024
5.303030303,19.94598765,30.03246753,2.767857143,30.03246753
6.321022727,13.61882716,27.32683983,2.529761905,27.32683983
5.572916667,10.18518519,22.86255411,2.470238095,22.86255411
3.953598485,8.09178744,25.43290043,2.636904762,25.43290043
3.925189394,6.172839506,15.10446076,2.773809524,15.10446076
5.760869565,6.481481481,14.20454545,2.155279503,14.20454545
6.112689394,6.134259259,13.7987013,3.601190476,13.7987013
6.074810606,5.260942761,15.69264069,3.148809524,15.69264069
8.394886364,6.828703704,19.3452381,1.375,19.3452381
6.763833992,8.172302738,17.64539808,1.967532468,17.64539808
8.153409091,33.0632716,72.49691358,2.535714286,72.49691358
10.12784091,35.37808642,78.76234568,2.714285714,78.76234568
6.557765152,10.35353535,28.27380952,3.351190476,28.27380952
5.089962121,6.018518519,19.19819311,1.43452381,19.19819311
4.692234848,5.979938272,18.12770563,3.095238095,18.12770563
5.113636364,5.74845679,19.3452381,2.369047619,19.3452381
10.72916667,11.49691358,25.56818182,3.035714286,25.56818182
5.620265152,8.449074074,24.48593074,2.44047619,24.48593074
3.797348485,7.638888889,22.18614719,1.648809524,22.18614719
4.036796537,7.809983897,23.15076228,3.183673469,23.15076228
4.910037879,11.07085346,29.62662338,2,29.62662338
11.52935606,18.1712963,43.01948052,2.529761905,43.01948052
10.47348485,31.59722222,72.06481481,3.880952381,72.06481481
5.336174242,30.82561728,58.99382716,3.398809524,58.99382716
8.90625,18.78858025,41.80194805,3.660714286,41.80194805
8.626893939,21.25771605,49.24242424,1.5,49.24242424
5.602766798,25.92592593,54.09983897,0.875776398,54.09983897
13.67897727,33.68055556,62.77469136,3.178571429,62.77469136
7.571022727,29.28240741,55.10493827,2.827380952,55.10493827
6.235795455,34.51178451,57.14331723,2.785714286,57.14331723
