wind_direct,temperature,rain,humidity,wind_speed,AQI,wind_direct.1,temperature.1,rain.1,humidity.1,wind_speed.1,AQI.1,wind_direct.2,temperature.2,rain.2,humidity.2,wind_speed.2,AQI.2,AQI.3
108.875,14.454166666666667,1.8,83.33333333333333,108.875,58.561728395061735,102.0,15.6,0.0,71.95833333333333,102.0,57.91358024691358,81.54166666666667,18.275000000000002,0.0,65.08333333333333,81.54166666666667,73.93880837359099,89.56481481481482
102.0,15.6,0.0,71.95833333333333,102.0,57.91358024691358,81.54166666666667,18.275000000000002,0.0,65.08333333333333,81.54166666666667,73.93880837359099,175.39166666666665,20.95416666666667,0.0,65.79166666666667,175.39166666666665,89.56481481481482,65.04320987654322
81.54166666666667,18.275000000000002,0.0,65.08333333333333,81.54166666666667,73.93880837359099,175.39166666666665,20.95416666666667,0.0,65.79166666666667,175.39166666666665,89.56481481481482,127.04166666666667,21.733333333333334,0.0,71.125,127.04166666666667,65.04320987654322,84.27160493827161
175.39166666666665,20.95416666666667,0.0,65.79166666666667,175.39166666666665,89.56481481481482,127.04166666666667,21.733333333333334,0.0,71.125,127.04166666666667,65.04320987654322,207.125,21.287499999999998,0.0,80.0,207.125,84.27160493827161,24.08008658008658
127.04166666666667,21.733333333333334,0.0,71.125,127.04166666666667,65.04320987654322,207.125,21.287499999999998,0.0,80.0,207.125,84.27160493827161,137.91666666666666,19.979166666666668,0.0,83.16666666666667,137.91666666666666,24.08008658008658,15.286796536796535
207.125,21.287499999999998,0.0,80.0,207.125,84.27160493827161,137.91666666666666,19.979166666666668,0.0,83.16666666666667,137.91666666666666,24.08008658008658,193.91666666666666,17.162499999999998,28.4,87.875,193.91666666666666,15.286796536796535,13.83399209486166
137.91666666666666,19.979166666666668,0.0,83.16666666666667,137.91666666666666,24.08008658008658,193.91666666666666,17.162499999999998,28.4,87.875,193.91666666666666,15.286796536796535,200.79166666666666,14.174999999999999,2.1999999999999997,81.16666666666667,200.79166666666666,13.83399209486166,24.08008658008658
193.91666666666666,17.162499999999998,28.4,87.875,193.91666666666666,15.286796536796535,200.79166666666666,14.174999999999999,2.1999999999999997,81.16666666666667,200.79166666666666,13.83399209486166,109.41666666666667,13.591666666666667,0.8,77.0,109.41666666666667,24.08008658008658,32.196969696969695
200.79166666666666,14.174999999999999,2.1999999999999997,81.16666666666667,200.79166666666666,13.83399209486166,109.41666666666667,13.591666666666667,0.8,77.0,109.41666666666667,24.08008658008658,133.58333333333334,11.920833333333334,0.0,72.75,133.58333333333334,32.196969696969695,80.6969696969697
109.41666666666667,13.591666666666667,0.8,77.0,109.41666666666667,24.08008658008658,133.58333333333334,11.920833333333334,0.0,72.75,133.58333333333334,32.196969696969695,166.51250000000002,11.775,0.0,57.666666666666664,166.51250000000002,80.6969696969697,91.07246376811594
133.58333333333334,11.920833333333334,0.0,72.75,133.58333333333334,32.196969696969695,166.51250000000002,11.775,0.0,57.666666666666664,166.51250000000002,80.6969696969697,107.66666666666667,11.875,0.0,58.625,107.66666666666667,91.07246376811594,49.6482683982684
166.51250000000002,11.775,0.0,57.666666666666664,166.51250000000002,80.6969696969697,107.66666666666667,11.875,0.0,58.625,107.66666666666667,91.07246376811594,100.95833333333333,13.824999999999998,0.0,61.708333333333336,100.95833333333333,49.6482683982684,30.979437229437227
107.66666666666667,11.875,0.0,58.625,107.66666666666667,91.07246376811594,100.95833333333333,13.824999999999998,0.0,61.708333333333336,100.95833333333333,49.6482683982684,87.875,17.4,0.0,62.125,87.875,30.979437229437227,33.31451157538114
100.95833333333333,13.824999999999998,0.0,61.708333333333336,100.95833333333333,49.6482683982684,87.875,17.4,0.0,62.125,87.875,30.979437229437227,95.79166666666667,17.5,0.4,75.0,95.79166666666667,33.31451157538114,33.685064935064936
87.875,17.4,0.0,62.125,87.875,30.979437229437227,95.79166666666667,17.5,0.4,75.0,95.79166666666667,33.31451157538114,183.91666666666666,16.400000000000002,11.8,87.33333333333333,183.91666666666666,33.685064935064936,33.1439393939394
95.79166666666667,17.5,0.4,75.0,95.79166666666667,33.31451157538114,183.91666666666666,16.400000000000002,11.8,87.33333333333333,183.91666666666666,33.685064935064936,115.75,15.329166666666666,10.600000000000001,81.375,115.75,33.1439393939394,29.22077922077922
183.91666666666666,16.400000000000002,11.8,87.33333333333333,183.91666666666666,33.685064935064936,115.75,15.329166666666666,10.600000000000001,81.375,115.75,33.1439393939394,107.125,19.266666666666666,0.0,73.04166666666667,107.125,29.22077922077922,24.485930735930737
115.75,15.329166666666666,10.600000000000001,81.375,115.75,33.1439393939394,107.125,19.266666666666666,0.0,73.04166666666667,107.125,29.22077922077922,213.59583333333333,16.45,3.2,83.75,213.59583333333333,24.485930735930737,34.9025974025974
107.125,19.266666666666666,0.0,73.04166666666667,107.125,29.22077922077922,213.59583333333333,16.45,3.2,83.75,213.59583333333333,24.485930735930737,74.16666666666667,16.066666666666666,0.0,69.08333333333333,74.16666666666667,34.9025974025974,53.26851851851852
213.59583333333333,16.45,3.2,83.75,213.59583333333333,24.485930735930737,74.16666666666667,16.066666666666666,0.0,69.08333333333333,74.16666666666667,34.9025974025974,90.79166666666667,14.766666666666666,0.0,73.20833333333333,90.79166666666667,53.26851851851852,57.04938271604938
74.16666666666667,16.066666666666666,0.0,69.08333333333333,74.16666666666667,34.9025974025974,90.79166666666667,14.766666666666666,0.0,73.20833333333333,90.79166666666667,53.26851851851852,87.58333333333333,17.029166666666665,0.0,59.916666666666664,87.58333333333333,57.04938271604938,63.20679012345679
90.79166666666667,14.766666666666666,0.0,73.20833333333333,90.79166666666667,53.26851851851852,87.58333333333333,17.029166666666665,0.0,59.916666666666664,87.58333333333333,57.04938271604938,140.38750000000002,19.48333333333333,0.0,64.95833333333333,140.38750000000002,63.20679012345679,76.70987654320989
87.58333333333333,17.029166666666665,0.0,59.916666666666664,87.58333333333333,57.04938271604938,140.38750000000002,19.48333333333333,0.0,64.95833333333333,140.38750000000002,63.20679012345679,114.14166666666667,21.545833333333334,0.0,64.33333333333333,114.14166666666667,76.70987654320989,55.21296296296296
140.38750000000002,19.48333333333333,0.0,64.95833333333333,140.38750000000002,63.20679012345679,114.14166666666667,21.545833333333334,0.0,64.33333333333333,114.14166666666667,76.70987654320989,136.83333333333334,21.912499999999998,2.6,73.375,136.83333333333334,55.21296296296296,58.608695652173914
114.14166666666667,21.545833333333334,0.0,64.33333333333333,114.14166666666667,76.70987654320989,136.83333333333334,21.912499999999998,2.6,73.375,136.83333333333334,55.21296296296296,105.90833333333335,21.245833333333334,1.5999999999999999,79.70833333333333,105.90833333333335,58.608695652173914,42.884199134199136
136.83333333333334,21.912499999999998,2.6,73.375,136.83333333333334,55.21296296296296,105.90833333333335,21.245833333333334,1.5999999999999999,79.70833333333333,105.90833333333335,58.608695652173914,94.95833333333333,22.5625,0.0,77.0,94.95833333333333,42.884199134199136,22.186147186147185
105.90833333333335,21.245833333333334,1.5999999999999999,79.70833333333333,105.90833333333335,58.608695652173914,94.95833333333333,22.5625,0.0,77.0,94.95833333333333,42.884199134199136,91.08333333333333,14.075000000000001,4.4,77.29166666666667,91.08333333333333,22.186147186147185,45.183982683982684
94.95833333333333,22.5625,0.0,77.0,94.95833333333333,42.884199134199136,91.08333333333333,14.075000000000001,4.4,77.29166666666667,91.08333333333333,22.186147186147185,66.0,11.583333333333334,0.0,58.041666666666664,66.0,45.183982683982684,34.4438170525127
91.08333333333333,14.075000000000001,4.4,77.29166666666667,91.08333333333333,22.186147186147185,66.0,11.583333333333334,0.0,58.041666666666664,66.0,45.183982683982684,88.29166666666667,13.366666666666667,0.0,57.791666666666664,88.29166666666667,34.4438170525127,29.356060606060606
66.0,11.583333333333334,0.0,58.041666666666664,66.0,45.183982683982684,88.29166666666667,13.366666666666667,0.0,57.791666666666664,88.29166666666667,34.4438170525127,92.83333333333333,17.754166666666666,0.0,59.75,92.83333333333333,29.356060606060606,33.00865800865801
88.29166666666667,13.366666666666667,0.0,57.791666666666664,88.29166666666667,34.4438170525127,92.83333333333333,17.754166666666666,0.0,59.75,92.83333333333333,29.356060606060606,82.45833333333333,17.666666666666668,0.0,76.33333333333333,82.45833333333333,33.00865800865801,58.23765432098766
92.83333333333333,17.754166666666666,0.0,59.75,92.83333333333333,29.356060606060606,82.45833333333333,17.666666666666668,0.0,76.33333333333333,82.45833333333333,33.00865800865801,181.75,20.325,0.0,71.54166666666667,181.75,58.23765432098766,76.49382716049382
82.45833333333333,17.666666666666668,0.0,76.33333333333333,82.45833333333333,33.00865800865801,181.75,20.325,0.0,71.54166666666667,181.75,58.23765432098766,118.79166666666667,18.520833333333332,0.6000000000000001,80.95833333333333,118.79166666666667,76.49382716049382,63.7938808373591
181.75,20.325,0.0,71.54166666666667,181.75,58.23765432098766,118.79166666666667,18.520833333333332,0.6000000000000001,80.95833333333333,118.79166666666667,76.49382716049382,84.875,18.683333333333334,0.0,73.33333333333333,84.875,63.7938808373591,36.66125541125541
118.79166666666667,18.520833333333332,0.6000000000000001,80.95833333333333,118.79166666666667,76.49382716049382,84.875,18.683333333333334,0.0,73.33333333333333,84.875,63.7938808373591,86.29166666666667,22.8125,0.0,66.54166666666667,86.29166666666667,36.66125541125541,72.38888888888889
84.875,18.683333333333334,0.0,73.33333333333333,84.875,63.7938808373591,86.29166666666667,22.8125,0.0,66.54166666666667,86.29166666666667,36.66125541125541,113.47500000000001,23.133333333333336,0.0,64.83333333333333,113.47500000000001,72.38888888888889,60.1820987654321
86.29166666666667,22.8125,0.0,66.54166666666667,86.29166666666667,36.66125541125541,113.47500000000001,23.133333333333336,0.0,64.83333333333333,113.47500000000001,72.38888888888889,86.91666666666667,22.75,0.0,69.83333333333333,86.91666666666667,60.1820987654321,38.66587957497048
113.47500000000001,23.133333333333336,0.0,64.83333333333333,113.47500000000001,72.38888888888889,86.91666666666667,22.75,0.0,69.83333333333333,86.91666666666667,60.1820987654321,75.66666666666667,19.05,0.0,80.45833333333333,75.66666666666667,38.66587957497048,70.12037037037038
86.91666666666667,22.75,0.0,69.83333333333333,86.91666666666667,60.1820987654321,75.66666666666667,19.05,0.0,80.45833333333333,75.66666666666667,38.66587957497048,183.41666666666666,21.5,0.0,76.16666666666667,183.41666666666666,70.12037037037038,62.23456790123457
75.66666666666667,19.05,0.0,80.45833333333333,75.66666666666667,38.66587957497048,183.41666666666666,21.5,0.0,76.16666666666667,183.41666666666666,70.12037037037038,120.125,22.604166666666668,0.0,69.625,120.125,62.23456790123457,54.456790123456784
183.41666666666666,21.5,0.0,76.16666666666667,183.41666666666666,70.12037037037038,120.125,22.604166666666668,0.0,69.625,120.125,62.23456790123457,190.0,20.720833333333335,0.0,77.58333333333333,190.0,54.456790123456784,29.22077922077922
120.125,22.604166666666668,0.0,69.625,120.125,62.23456790123457,190.0,20.720833333333335,0.0,77.58333333333333,190.0,54.456790123456784,80.875,17.045833333333334,0.0,74.5,80.875,29.22077922077922,37.267080745341616
190.0,20.720833333333335,0.0,77.58333333333333,190.0,54.456790123456784,80.875,17.045833333333334,0.0,74.5,80.875,29.22077922077922,72.33333333333333,19.962500000000002,0.0,71.91666666666667,72.33333333333333,37.267080745341616,23.26839826839827
80.875,17.045833333333334,0.0,74.5,80.875,29.22077922077922,72.33333333333333,19.962500000000002,0.0,71.91666666666667,72.33333333333333,37.267080745341616,79.70833333333333,17.941666666666666,2.2,79.45833333333333,79.70833333333333,23.26839826839827,43.425324675324674
72.33333333333333,19.962500000000002,0.0,71.91666666666667,72.33333333333333,37.267080745341616,79.70833333333333,17.941666666666666,2.2,79.45833333333333,79.70833333333333,23.26839826839827,85.08333333333333,14.383333333333333,13.600000000000001,81.20833333333333,85.08333333333333,43.425324675324674,33.82034632034632
79.70833333333333,17.941666666666666,2.2,79.45833333333333,79.70833333333333,23.26839826839827,85.08333333333333,14.383333333333333,13.600000000000001,81.20833333333333,85.08333333333333,43.425324675324674,80.95833333333333,19.670833333333334,0.0,71.625,80.95833333333333,33.82034632034632,67.41975308641975
85.08333333333333,14.383333333333333,13.600000000000001,81.20833333333333,85.08333333333333,43.425324675324674,80.95833333333333,19.670833333333334,0.0,71.625,80.95833333333333,33.82034632034632,160.00833333333333,21.7,0.0,73.33333333333333,160.00833333333333,67.41975308641975,29.22077922077922
80.95833333333333,19.670833333333334,0.0,71.625,80.95833333333333,33.82034632034632,160.00833333333333,21.7,0.0,73.33333333333333,160.00833333333333,67.41975308641975,80.375,23.308333333333337,0.0,74.375,80.375,29.22077922077922,74.33333333333334
160.00833333333333,21.7,0.0,73.33333333333333,160.00833333333333,67.41975308641975,80.375,23.308333333333337,0.0,74.375,80.375,29.22077922077922,193.70833333333334,23.5,0.6000000000000001,76.125,193.70833333333334,74.33333333333334,29.503105590062113
80.375,23.308333333333337,0.0,74.375,80.375,29.22077922077922,193.70833333333334,23.5,0.6000000000000001,76.125,193.70833333333334,74.33333333333334,112.375,17.620833333333334,77.0,80.125,112.375,29.503105590062113,60.39814814814815
193.70833333333334,23.5,0.6000000000000001,76.125,193.70833333333334,74.33333333333334,112.375,17.620833333333334,77.0,80.125,112.375,29.503105590062113,83.625,17.483333333333334,0.0,64.20833333333333,83.625,60.39814814814815,52.40432098765432
112.375,17.620833333333334,77.0,80.125,112.375,29.503105590062113,83.625,17.483333333333334,0.0,64.20833333333333,83.625,60.39814814814815,151.4125,20.625,0.6000000000000001,70.66666666666667,151.4125,52.40432098765432,36.843591191417275
83.625,17.483333333333334,0.0,64.20833333333333,83.625,60.39814814814815,151.4125,20.625,0.6000000000000001,70.66666666666667,151.4125,52.40432098765432,155.5304347826087,19.030434782608694,63.8,88.91304347826087,155.5304347826087,36.843591191417275,46.807359307359306
151.4125,20.625,0.6000000000000001,70.66666666666667,151.4125,52.40432098765432,155.5304347826087,19.030434782608694,63.8,88.91304347826087,155.5304347826087,36.843591191417275,84.875,16.004166666666666,2.8000000000000003,75.70833333333333,84.875,46.807359307359306,55.320987654320994
155.5304347826087,19.030434782608694,63.8,88.91304347826087,155.5304347826087,36.843591191417275,84.875,16.004166666666666,2.8000000000000003,75.70833333333333,84.875,46.807359307359306,83.70833333333333,17.229166666666668,0.0,55.458333333333336,83.70833333333333,55.320987654320994,47.75432900432901
84.875,16.004166666666666,2.8000000000000003,75.70833333333333,84.875,46.807359307359306,83.70833333333333,17.229166666666668,0.0,55.458333333333336,83.70833333333333,55.320987654320994,88.125,19.4375,0.0,46.5,88.125,47.75432900432901,68.39197530864197
83.70833333333333,17.229166666666668,0.0,55.458333333333336,83.70833333333333,55.320987654320994,88.125,19.4375,0.0,46.5,88.125,47.75432900432901,150.95416666666668,21.170833333333334,0.0,56.125,150.95416666666668,68.39197530864197,94.20987654320987
88.125,19.4375,0.0,46.5,88.125,47.75432900432901,150.95416666666668,21.170833333333334,0.0,56.125,150.95416666666668,68.39197530864197,87.25,20.8125,0.2,73.125,87.25,94.20987654320987,85.35185185185185
150.95416666666668,21.170833333333334,0.0,56.125,150.95416666666668,68.39197530864197,87.25,20.8125,0.2,73.125,87.25,94.20987654320987,166.70833333333334,20.0125,8.6,84.08333333333333,166.70833333333334,85.35185185185185,74.72785829307568
87.25,20.8125,0.2,73.125,87.25,94.20987654320987,166.70833333333334,20.0125,8.6,84.08333333333333,166.70833333333334,85.35185185185185,81.56521739130434,21.430434782608696,0.0,75.17391304347827,81.56521739130434,74.72785829307568,73.14506172839506
166.70833333333334,20.0125,8.6,84.08333333333333,166.70833333333334,85.35185185185185,81.56521739130434,21.430434782608696,0.0,75.17391304347827,81.56521739130434,74.72785829307568,158.51250000000002,24.479166666666668,0.0,68.5,158.51250000000002,73.14506172839506,76.49382716049382
81.56521739130434,21.430434782608696,0.0,75.17391304347827,81.56521739130434,74.72785829307568,158.51250000000002,24.479166666666668,0.0,68.5,158.51250000000002,73.14506172839506,130.79166666666666,25.55,0.0,68.875,130.79166666666666,76.49382716049382,62.7746913580247
158.51250000000002,24.479166666666668,0.0,68.5,158.51250000000002,73.14506172839506,130.79166666666666,25.55,0.0,68.875,130.79166666666666,76.49382716049382,74.79166666666667,21.441666666666663,1.0,76.79166666666667,74.79166666666667,62.7746913580247,39.77272727272727
130.79166666666666,25.55,0.0,68.875,130.79166666666666,76.49382716049382,74.79166666666667,21.441666666666663,1.0,76.79166666666667,74.79166666666667,62.7746913580247,71.25,21.625,0.4,75.45833333333333,71.25,39.77272727272727,65.48470209339774
74.79166666666667,21.441666666666663,1.0,76.79166666666667,74.79166666666667,62.7746913580247,71.25,21.625,0.4,75.45833333333333,71.25,39.77272727272727,109.625,24.708333333333332,0.0,72.91666666666667,109.625,65.48470209339774,61.72390572390573
71.25,21.625,0.4,75.45833333333333,71.25,39.77272727272727,109.625,24.708333333333332,0.0,72.91666666666667,109.625,65.48470209339774,147.41666666666666,26.60833333333333,0.0,64.70833333333333,147.41666666666666,61.72390572390573,70.55246913580248
109.625,24.708333333333332,0.0,72.91666666666667,109.625,65.48470209339774,147.41666666666666,26.60833333333333,0.0,64.70833333333333,147.41666666666666,61.72390572390573,111.79166666666667,24.25,53.599999999999994,76.875,111.79166666666667,70.55246913580248,17.316017316017316
147.41666666666666,26.60833333333333,0.0,64.70833333333333,147.41666666666666,61.72390572390573,111.79166666666667,24.25,53.599999999999994,76.875,111.79166666666667,70.55246913580248,120.875,17.775000000000002,76.8,84.95833333333333,120.875,17.316017316017316,21.915584415584416
111.79166666666667,24.25,53.599999999999994,76.875,111.79166666666667,70.55246913580248,120.875,17.775000000000002,76.8,84.95833333333333,120.875,17.316017316017316,80.20833333333333,17.479166666666668,0.0,74.45833333333333,80.20833333333333,21.915584415584416,32.60281385281385
120.875,17.775000000000002,76.8,84.95833333333333,120.875,17.316017316017316,80.20833333333333,17.479166666666668,0.0,74.45833333333333,80.20833333333333,21.915584415584416,168.04166666666666,20.004166666666666,0.2,79.25,168.04166666666666,32.60281385281385,23.5742518351214
80.20833333333333,17.479166666666668,0.0,74.45833333333333,80.20833333333333,21.915584415584416,168.04166666666666,20.004166666666666,0.2,79.25,168.04166666666666,32.60281385281385,116.8695652173913,20.46521739130435,3.0,81.43478260869566,116.8695652173913,23.5742518351214,23.29192546583851
168.04166666666666,20.004166666666666,0.2,79.25,168.04166666666666,32.60281385281385,116.8695652173913,20.46521739130435,3.0,81.43478260869566,116.8695652173913,23.5742518351214,146.95833333333334,17.529166666666665,6.4,80.375,146.95833333333334,23.29192546583851,26.650432900432904
116.8695652173913,20.46521739130435,3.0,81.43478260869566,116.8695652173913,23.5742518351214,146.95833333333334,17.529166666666665,6.4,80.375,146.95833333333334,23.29192546583851,77.58333333333333,18.462500000000002,18.4,81.04166666666667,77.58333333333333,26.650432900432904,45.45454545454545
146.95833333333334,17.529166666666665,6.4,80.375,146.95833333333334,23.29192546583851,77.58333333333333,18.462500000000002,18.4,81.04166666666667,77.58333333333333,26.650432900432904,79.04166666666667,19.666666666666668,1.4000000000000001,81.5,79.04166666666667,45.45454545454545,43.29004329004329
77.58333333333333,18.462500000000002,18.4,81.04166666666667,77.58333333333333,26.650432900432904,79.04166666666667,19.666666666666668,1.4000000000000001,81.5,79.04166666666667,45.45454545454545,84.45833333333333,17.7375,0.4,77.95833333333333,84.45833333333333,43.29004329004329,52.2962962962963
79.04166666666667,19.666666666666668,1.4000000000000001,81.5,79.04166666666667,45.45454545454545,84.45833333333333,17.7375,0.4,77.95833333333333,84.45833333333333,43.29004329004329,93.54166666666667,17.316666666666666,1.2,70.91666666666667,93.54166666666667,52.2962962962963,34.226190476190474
84.45833333333333,17.7375,0.4,77.95833333333333,84.45833333333333,43.29004329004329,93.54166666666667,17.316666666666666,1.2,70.91666666666667,93.54166666666667,52.2962962962963,85.54166666666667,17.8875,7.6,75.54166666666667,85.54166666666667,34.226190476190474,30.303030303030305
93.54166666666667,17.316666666666666,1.2,70.91666666666667,93.54166666666667,52.2962962962963,85.54166666666667,17.8875,7.6,75.54166666666667,85.54166666666667,34.226190476190474,98.58333333333333,16.7375,2.4000000000000004,80.70833333333333,98.58333333333333,30.303030303030305,36.25541125541125
85.54166666666667,17.8875,7.6,75.54166666666667,85.54166666666667,34.226190476190474,98.58333333333333,16.7375,2.4000000000000004,80.70833333333333,98.58333333333333,30.303030303030305,92.20833333333333,18.820833333333333,0.0,74.20833333333333,92.20833333333333,36.25541125541125,48.01777170198223
98.58333333333333,16.7375,2.4000000000000004,80.70833333333333,98.58333333333333,30.303030303030305,92.20833333333333,18.820833333333333,0.0,74.20833333333333,92.20833333333333,36.25541125541125,87.14285714285714,20.047619047619047,0.8,71.14285714285714,87.14285714285714,48.01777170198223,39.808018068887634
92.20833333333333,18.820833333333333,0.0,74.20833333333333,92.20833333333333,36.25541125541125,87.14285714285714,20.047619047619047,0.8,71.14285714285714,87.14285714285714,48.01777170198223,81.04166666666667,22.8,0.0,59.833333333333336,81.04166666666667,39.808018068887634,61.910493827160494
87.14285714285714,20.047619047619047,0.8,71.14285714285714,87.14285714285714,48.01777170198223,81.04166666666667,22.8,0.0,59.833333333333336,81.04166666666667,39.808018068887634,207.5,20.729166666666668,18.6,74.16666666666667,207.5,61.910493827160494,45.183982683982684
81.04166666666667,22.8,0.0,59.833333333333336,81.04166666666667,39.808018068887634,207.5,20.729166666666668,18.6,74.16666666666667,207.5,61.910493827160494,175.75,15.329166666666667,20.4,72.75,175.75,45.183982683982684,72.69887278582931
207.5,20.729166666666668,18.6,74.16666666666667,207.5,61.910493827160494,175.75,15.329166666666667,20.4,72.75,175.75,45.183982683982684,125.81818181818181,16.13181818181818,0.0,53.36363636363637,125.81818181818181,72.69887278582931,74.33333333333334
175.75,15.329166666666667,20.4,72.75,175.75,45.183982683982684,125.81818181818181,16.13181818181818,0.0,53.36363636363637,125.81818181818181,72.69887278582931,92.91304347826087,19.73913043478261,0.0,51.43478260869565,92.91304347826087,74.33333333333334,83.08333333333334
125.81818181818181,16.13181818181818,0.0,53.36363636363637,125.81818181818181,72.69887278582931,92.91304347826087,19.73913043478261,0.0,51.43478260869565,92.91304347826087,74.33333333333334,152.16666666666666,21.11666666666667,0.0,57.958333333333336,152.16666666666666,83.08333333333334,68.07729468599034
92.91304347826087,19.73913043478261,0.0,51.43478260869565,92.91304347826087,74.33333333333334,152.16666666666666,21.11666666666667,0.0,57.958333333333336,152.16666666666666,83.08333333333334,117.83333333333333,23.1125,0.0,57.25,117.83333333333333,68.07729468599034,69.25617283950618
152.16666666666666,21.11666666666667,0.0,57.958333333333336,152.16666666666666,83.08333333333334,117.83333333333333,23.1125,0.0,57.25,117.83333333333333,68.07729468599034,127.25,23.958333333333332,0.0,64.75,127.25,69.25617283950618,71.41666666666667
117.83333333333333,23.1125,0.0,57.25,117.83333333333333,68.07729468599034,127.25,23.958333333333332,0.0,64.75,127.25,69.25617283950618,87.29166666666667,24.662500000000005,0.0,68.0,87.29166666666667,71.41666666666667,72.92901234567901
