wind_direct,temperature,rain,humidity,wind_speed,AQI,wind_direct.1,temperature.1,rain.1,humidity.1,wind_speed.1,AQI.1,wind_direct.2,temperature.2,rain.2,humidity.2,wind_speed.2,AQI.2,AQI.3
0.095286469,0.297191122,0.066317627,0.674733785,0.095286469,0.329525321,0.158878505,0.242977804,0.020942408,0.794772507,0.158878505,0.285673738,0.128501827,0.341190336,0,0.64375605,0.128501827,0.352207174,48.0177717
0.158878505,0.242977804,0.020942408,0.794772507,0.158878505,0.285673738,0.12779358,0.341190336,0,0.64375605,0.12779358,0.352207174,0.103822284,0.399023487,0.006980803,0.572534919,0.103822284,0.483682336,39.80801807
0.12779358,0.341190336,0,0.64375605,0.12779358,0.352207174,0.10309398,0.399023487,0.006980803,0.572534919,0.10309398,0.483682336,0.07409663,0.528776272,0,0.309777348,0.07409663,0.391916853,61.91049383
0.10309398,0.399023487,0.006980803,0.572534919,0.10309398,0.483682336,0.073344169,0.528776272,0,0.309777348,0.073344169,0.391916853,0.690215185,0.431153015,0.162303665,0.642787996,0.690215185,0.638969865,45.18398268
0.073344169,0.528776272,0,0.309777348,0.073344169,0.391916853,0.68996343,0.431153015,0.162303665,0.642787996,0.68996343,0.638969865,0.535525782,0.176586132,0.178010471,0.609874153,0.535525782,0.452007327,72.69887279
0.68996343,0.431153015,0.162303665,0.642787996,0.68996343,0.638969865,0.535148314,0.176586132,0.178010471,0.609874153,0.535148314,0.452007327,0.292252611,0.214424742,0,0.15946493,0.292252611,0.759558235,74.33333333
0.535148314,0.176586132,0.178010471,0.609874153,0.535148314,0.452007327,0.291677441,0.214424742,0,0.15946493,0.291677441,0.759558235,0.13193525,0.384480712,0,0.11465129,0.13193525,0.777827609,83.08333333
0.291677441,0.214424742,0,0.15946493,0.291677441,0.759558235,0.131229793,0.384480712,0,0.11465129,0.131229793,0.777827609,0.420625254,0.449420546,0,0.266214908,0.420625254,0.87563176,68.07729469
0.131229793,0.384480712,0,0.11465129,0.131229793,0.777827609,0.420154409,0.449420546,0,0.266214908,0.420154409,0.87563176,0.253349574,0.543508152,0,0.249757986,0.253349574,0.707900004,69.25617284
0.420154409,0.449420546,0,0.266214908,0.420154409,0.87563176,0.252742787,0.543508152,0,0.249757986,0.252742787,0.707900004,0.299228583,0.58338244,0,0.424007744,0.299228583,0.721077053,71.41666667
0.252742787,0.543508152,0,0.249757986,0.252742787,0.707900004,0.298659082,0.58338244,0,0.424007744,0.298659082,0.721077053,0.1045473,0.616578275,0,0.499515973,0.1045473,0.745226226,72.92901235
0.298659082,0.58338244,0,0.424007744,0.298659082,0.721077053,0.103819586,0.616578275,0,0.499515973,0.103819586,0.745226226,0.401136825,0.657238264,0,0.624394966,0.401136825,0.762130647,55.25925926
0.103819586,0.616578275,0,0.499515973,0.103819586,0.745226226,0.400650142,0.657238264,0,0.624394966,0.400650142,0.762130647,0.117539586,0.583578865,0,0.661181026,0.117539586,0.564624912,30.16774892
0.400650142,0.657238264,0,0.624394966,0.400650142,0.762130647,0.11682243,0.583578865,0,0.661181026,0.11682243,0.564624912,0.22452294,0.529758397,0,0.714424008,0.22452294,0.284161615,10.01082251
0.11682243,0.583578865,0,0.661181026,0.11682243,0.564624912,0.223892727,0.529758397,0,0.714424008,0.223892727,0.284161615,0.063946407,0.355725791,0.003490401,0.794772507,0.063946407,0.058855208,40.17857143
0.223892727,0.529758397,0,0.714424008,0.223892727,0.284161615,0.063185697,0.355725791,0.003490401,0.794772507,0.063185697,0.058855208,0.082419813,0.262816735,0.183246073,0.854791868,0.082419813,0.396058756,29.78543196
0.063185697,0.355725791,0.003490401,0.794772507,0.063185697,0.058855208,0.081674116,0.262816735,0.183246073,0.854791868,0.081674116,0.396058756,0.084652862,0.207032017,0.080279232,0.8160697,0.084652862,0.279888222,30.84415584
0.081674116,0.262816735,0.183246073,0.854791868,0.081674116,0.396058756,0.08390898,0.207032017,0.080279232,0.8160697,0.08390898,0.279888222,0.055826228,0.394814378,0,0.678606002,0.055826228,0.291722233,41.53138528
0.08390898,0.207032017,0.080279232,0.8160697,0.08390898,0.279888222,0.055058919,0.394814378,0,0.678606002,0.055058919,0.291722233,0.245838408,0.428795914,0.005235602,0.770571152,0.245838408,0.411179992,26.6798419
0.055058919,0.394814378,0,0.678606002,0.055058919,0.291722233,0.245225518,0.428795914,0.005235602,0.770571152,0.245225518,0.411179992,0.066585465,0.497937537,0.008726003,0.590513069,0.066585465,0.245175125,40.71969697
0.245225518,0.428795914,0.005235602,0.770571152,0.245225518,0.411179992,0.0658269,0.497937537,0.008726003,0.590513069,0.0658269,0.245175125,0.063743402,0.590846592,0,0.270087125,0.063743402,0.402107251,51.86419753
0.0658269,0.497937537,0.008726003,0.590513069,0.0658269,0.245175125,0.062982527,0.590846592,0,0.270087125,0.062982527,0.402107251,0.095209095,0.666863092,0,0.23910939,0.095209095,0.526676211,64.50308642
0.062982527,0.590846592,0,0.270087125,0.062982527,0.402107251,0.094473791,0.666863092,0,0.23910939,0.094473791,0.526676211,0.236682907,0.705951679,0,0.247821878,0.236682907,0.667948873,77.57407407
0.094473791,0.666863092,0,0.23910939,0.094473791,0.526676211,0.236062576,0.705951679,0,0.247821878,0.236062576,0.667948873,0.355257816,0.733254763,0,0.259438529,0.355257816,0.814051369,74.7654321
0.236062576,0.705951679,0,0.247821878,0.236062576,0.667948873,0.354733848,0.733254763,0,0.259438529,0.354733848,0.814051369,0.284449858,0.756236496,0,0.329138432,0.284449858,0.782657444,55.42901235
0.354733848,0.733254763,0,0.259438529,0.354733848,0.814051369,0.283868346,0.756236496,0,0.329138432,0.283868346,0.782657444,0.440722696,0.78589668,0,0.469506292,0.440722696,0.566522347,54.02469136
0.283868346,0.756236496,0,0.329138432,0.283868346,0.782657444,0.440268184,0.78589668,0,0.469506292,0.440268184,0.566522347,0.371782379,0.848163426,0,0.463697967,0.371782379,0.550825384,71.84876543
0.440268184,0.78589668,0,0.469506292,0.440268184,0.566522347,0.371271841,0.848163426,0,0.463697967,0.371271841,0.550825384,0.144336175,0.834806521,0,0.495643756,0.144336175,0.750056061,39.36688312
0.371271841,0.848163426,0,0.463697967,0.371271841,0.550825384,0.143640796,0.834806521,0,0.495643756,0.143640796,0.750056061,0.166260658,0.726969161,0.001745201,0.590513069,0.166260658,0.386986015,38.69047619
0.143640796,0.834806521,0,0.495643756,0.143640796,0.750056061,0.165583096,0.726969161,0.001745201,0.590513069,0.165583096,0.386986015,0.065773447,0.656648988,0.127399651,0.729912875,0.065773447,0.379425398,38.39638622
