MonitorDate,SiteId,wind_direct,temperature,rain,humidity,wind_speed,AQI
2020/5/17,70,125.54166666666667,28.629166666666666,0.0,64.5,125.54166666666667,22.321428571428573
2020/5/18,70,215.33333333333334,26.3875,15.599999999999998,76.25,215.33333333333334,29.785431959345004
2020/5/19,70,107.5,23.645833333333332,20.799999999999997,82.41666666666667,107.5,40.71969696969697
2020/5/20,70,85.95833333333333,24.537500000000005,1.8,79.83333333333333,85.95833333333333,35.849567099567096
2020/5/21,70,81.125,24.97083333333333,36.8,81.66666666666667,81.125,17.786561264822137
2020/5/22,70,109.16666666666667,23.616666666666664,69.4,89.54166666666667,109.16666666666667,15.963203463203463
2020/5/23,70,97.95833333333333,23.504166666666666,19.200000000000003,87.66666666666667,97.95833333333333,15.286796536796535
2020/5/24,70,78.875,26.25,0.0,74.83333333333333,78.875,23.26839826839827
2020/5/25,70,87.45833333333333,27.079166666666666,0.2,76.33333333333333,87.45833333333333,35.44372294372294
2020/5/26,70,174.82608695652175,28.469565217391303,0.0,70.91304347826087,174.82608695652175,30.43831168831169
2020/5/27,70,85.95833333333333,24.629166666666666,15.6,80.16666666666667,85.95833333333333,16.233766233766232
2020/5/28,70,80.375,23.016666666666666,114.60000000000001,88.375,80.375,14.315230224321134
2020/5/29,70,103.08333333333333,25.791666666666668,24.0,82.45833333333333,103.08333333333333,29.07961603613778
2020/5/30,70,109.45833333333333,28.8125,0.0,70.83333333333333,109.45833333333333,36.39069264069264
2020/5/31,70,182.875,29.579166666666666,2.4,69.08333333333333,182.875,24.215367965367964
2020/6/1,70,126.83333333333333,28.879166666666666,10.999999999999998,74.16666666666667,126.83333333333333,27.056277056277057
2020/6/2,70,97.55833333333334,29.3875,0.0,71.95833333333333,97.55833333333334,36.843591191417275
2020/6/3,70,219.70833333333334,30.875,0.0,63.291666666666664,219.70833333333334,29.503105590062113
2020/6/4,70,199.875,31.004166666666663,0.0,61.75,199.875,33.54978354978355
2020/6/5,70,159.0,31.083333333333332,0.0,64.29166666666667,159.0,36.7965367965368
2020/6/6,70,193.58333333333334,30.916666666666668,0.2,63.541666666666664,193.58333333333334,26.244588744588746
2020/6/7,70,185.0,27.270833333333332,17.4,77.33333333333333,185.0,24.485930735930737
2020/6/8,70,117.75,26.71666666666667,0.6000000000000001,78.58333333333333,117.75,22.186147186147185
2020/6/9,70,97.54166666666667,27.524999999999995,0.2,73.79166666666667,97.54166666666667,23.00959909655562
2020/6/10,70,132.08333333333334,30.020833333333332,0.0,61.541666666666664,132.08333333333334,33.54978354978355
2020/6/11,70,123.66666666666667,30.09583333333333,0.0,68.0,123.66666666666667,50.05411255411255
2020/6/12,70,119.68333333333334,30.90416666666667,0.0,64.375,119.68333333333334,45.72510822510823
2020/6/13,70,116.875,31.0125,0.0,65.04166666666667,116.875,41.260822510822514
2020/6/14,70,127.29166666666667,28.804166666666664,102.0,75.16666666666667,127.29166666666667,41.125541125541126
2020/6/15,70,209.45833333333334,30.354166666666668,0.0,66.625,209.45833333333334,20.562770562770563
2020/6/16,70,225.58333333333334,31.52916666666667,0.0,60.833333333333336,225.58333333333334,25.83874458874459
2020/6/17,70,213.41666666666666,31.94583333333333,0.0,60.625,213.41666666666666,31.926406926406926
2020/6/18,70,235.29166666666666,32.175000000000004,0.2,58.291666666666664,235.29166666666666,30.43831168831169
2020/6/19,70,193.54166666666666,32.166666666666664,0.0,59.666666666666664,193.54166666666666,33.45567476002259
2020/6/20,70,209.5,32.204166666666666,0.0,59.791666666666664,209.5,32.061688311688314
2020/6/21,70,191.95833333333334,32.0,0.0,59.333333333333336,191.95833333333334,34.86730660643704
2020/6/22,70,208.66666666666666,32.0625,0.0,58.833333333333336,208.66666666666666,26.10930735930736
2020/6/23,70,166.41666666666666,32.458333333333336,0.0,59.333333333333336,166.41666666666666,28.93845285149633
2020/6/24,70,175.20833333333334,32.020833333333336,0.0,61.958333333333336,175.20833333333334,31.655844155844157
2020/6/25,70,155.875,31.774999999999995,0.0,63.333333333333336,155.875,32.467532467532465
2020/6/26,70,131.20833333333334,29.400000000000002,16.8,70.66666666666667,131.20833333333334,28.54437229437229
2020/6/27,70,165.66666666666666,31.27916666666667,0.0,64.125,165.66666666666666,33.1439393939394
2020/6/28,70,160.20833333333334,30.941666666666666,8.8,65.25,160.20833333333334,28.40909090909091
2020/6/29,70,149.25,30.78333333333333,6.4,67.54166666666667,149.25,32.749858836815356
2020/6/30,70,160.04166666666666,30.8,0.0,69.25,160.04166666666666,32.02479338842975
2020/7/1,70,115.75,28.98333333333333,17.8,74.75,115.75,27.73268398268398
2020/7/2,70,108.08333333333333,27.20416666666667,73.4,78.16666666666667,108.08333333333333,25.432900432900432
2020/7/3,70,136.525,29.816666666666666,0.0,69.16666666666667,136.525,32.87337662337662
2020/7/4,70,160.125,31.208333333333332,0.0,64.45833333333333,160.125,35.44372294372294
2020/7/5,70,176.16666666666666,30.933333333333334,0.2,65.33333333333333,176.16666666666666,33.1733483907397
2020/7/6,70,175.33333333333334,31.35833333333333,0.0,63.708333333333336,175.33333333333334,37.878787878787875
2020/7/7,70,156.70833333333334,31.05,0.0,67.33333333333333,156.70833333333334,34.09090909090909
2020/7/8,70,199.04166666666666,31.32916666666667,0.0,64.70833333333333,199.04166666666666,27.597402597402596
2020/7/9,70,171.66666666666666,31.641666666666666,0.0,62.583333333333336,171.66666666666666,27.056277056277057
2020/7/10,70,186.41666666666666,32.09166666666667,0.0,60.291666666666664,186.41666666666666,31.655844155844157
2020/7/11,70,176.16666666666666,31.450000000000003,0.0,62.416666666666664,176.16666666666666,33.1439393939394
2020/7/12,70,127.45833333333333,32.520833333333336,0.0,58.791666666666664,127.45833333333333,30.303030303030305
2020/7/13,70,162.16666666666666,32.59583333333333,0.0,56.75,162.16666666666666,39.5021645021645
2020/7/14,70,111.75,32.1375,0.0,59.541666666666664,111.75,34.161490683229815
2020/7/15,70,179.16666666666666,31.429166666666664,0.0,67.5,179.16666666666666,41.66666666666667
2020/7/16,70,181.875,31.50833333333333,0.0,62.25,181.875,26.37987012987013
2020/7/17,70,177.25,31.808333333333334,0.0,59.625,177.25,21.50974025974026
2020/7/18,70,146.5,32.13333333333333,0.0,61.5,146.5,18.939393939393938
2020/7/19,70,135.375,30.683333333333334,26.4,67.91666666666667,135.375,35.849567099567096
2020/7/20,70,123.625,29.454166666666666,12.6,69.0,123.625,28.40909090909091
2020/7/21,70,125.70833333333333,30.020833333333332,0.2,67.0,125.70833333333333,30.70887445887446
2020/7/22,70,116.83333333333333,31.225000000000005,0.0,64.0,116.83333333333333,35.17316017316018
2020/7/23,70,148.375,29.92083333333333,11.8,69.5,148.375,31.877213695395515
2020/7/24,70,174.58333333333334,31.995833333333334,0.0,60.75,174.58333333333334,30.43831168831169
2020/7/25,70,161.45833333333334,29.733333333333334,7.199999999999999,69.33333333333333,161.45833333333334,23.809523809523807
2020/7/26,70,129.91666666666666,28.2,92.6,72.54166666666667,129.91666666666666,25.162337662337663
2020/7/27,70,108.79166666666667,28.120833333333334,7.6,71.875,108.79166666666667,24.703557312252965
