CO,PM10,PM25,SO2,AQI
0.6372023811635884,0.5985467757775933,0.6788796689726145,0.5070528967831929,0.6739861660379856
0.38869047615493196,0.8719346050124004,0.8905812205681765,0.19112090684255878,0.8889138047538614
0.1779761904698299,0.1553133514530927,0.2278822386748456,0.17128463478793976,0.21611605582732746
0.08988095234914963,0.028156221633925078,0.1310695229339303,0.23608312346513605,0.11782802612210518
0.11874999996464286,0.1110058050123599,0.11507437849934653,0.13533019389350806,0.10158913416153942
0.1306547619068197,0.15440508640237188,0.2278822386748456,0.23520151136723697,0.21611605582732746
0.3261904761470748,0.2325158946542786,0.31724782250344336,0.25724181366660376,0.30684346793170253
0.4696428571731633,0.5349682106914427,0.8512250587910337,0.22418136021755358,0.848957900529593
0.2985119047257993,0.7238873751421858,0.965457587628495,0.06725440805045499,0.9649312011621871
0.16755952380185374,0.42779291563717897,0.5093838276468499,0.09149874059456954,0.5019074038666882
0.1991071428229082,0.28247048138997144,0.303842984907134,0.1827455919865727,0.2932343560936911
0.39136904756049323,0.24463926085426219,0.3295517797100009,0.20800569490115572,0.31933492323439494
0.51904761917034,0.22979109903127154,0.3336315128866994,0.17304785898373798,0.32347682683240814
0.23244047613528915,0.295186194454286,0.3276738072027076,0.10207808562124797,0.31742833259524383
0.25441252582546214,0.2285274255794453,0.2844804417369313,0.19558646373458405,0.27357675013029137
0.41931935814175314,0.28610354229912166,0.23235051791031486,0.11601138975787822,0.2206524264772567
0.24077380949481286,0.3805631245244932,0.34703635037291036,0.09722921915685832,0.3370859385586435
0.14047619047768706,0.4414168937522143,0.5492422019509203,0.22947103280494818,0.5423731737567138
0.13452380950659862,0.5758401452719711,0.5908689115652438,0.11794710330937642,0.5846342263446039
0.6535714283626531,0.6085376929834785,0.658660981382744,0.18671284635306326,0.6534593690028525
0.892857142520408,0.7420526794525145,0.8073278013395293,0.22241813602175534,0.8043916995780809
0.519642856827449,0.4730482169666724,0.5706502239753733,0.2149244332636684,0.5641074293094709
0.5095238097423129,0.4957943372161654,0.6080366973151182,0.17348866503268753,0.6020636293196453
0.5720238096244559,0.3451407811899789,0.4349125077529856,0.1827455919865727,0.42630122707578344
0.16815476189896256,0.13351498646903606,0.20703026916621872,0.4124055416379041,0.19494632638846882
0.18511904757227896,0.5930971842961568,0.46023275649708173,0.1384245477449727,0.4520073271645713
0.07056159420739647,0.38395924649957314,0.3419852521593835,0.12797064948204587,0.33195786744261646
0.22589285712994897,0.3415077202808287,0.28596986818545383,0.13954659948573828,0.2750888737175265
0.310416666605119,0.2906448682589927,0.3261843808642835,0.20214105799224222,0.31591620911978485
0.5345238095694559,0.6021798364513212,0.6039515916668321,0.1254408060674634,0.5979162713797832
0.2520833332770238,0.7075386014041433,0.8049491322501675,0.08488664986032626,0.8019767823192803
0.08898809523491498,1.0,0.6651247562304902,0.10543204465714437,0.6600216443132914
0.4038690475997789,0.31789282472448577,0.36639889354311317,0.1073677582086426,0.3567435445220432
0.6964285711030613,0.7393278838295074,0.7597544190018014,0.3000000000444333,0.7560933538431893
0.40654761900534014,0.5513169846649075,0.6253596138013836,0.21007556679927872,0.6196505270443166
0.15714285713387754,0.34320578138607977,0.3884694846514045,0.060814806671911706,0.3791504659461756
0.5050595238568538,0.8937329699964569,0.7347783932332073,0.23431989926933786,0.7307367222904552
0.5592261902537585,0.5258855585362783,0.6479569703705175,0.27840050379401604,0.642592241226474
0.34226190470615653,0.4105358766129934,0.5623248820525086,0.06240554158606532,0.555655218791893
0.13303571423239796,0.3206176203474928,0.2844804417369313,0.15321158692911896,0.27357675013029137
0.23640010351791998,0.3981755717143618,0.37306893355808607,0.1898786352433323,0.36351522824261073
0.21041666660511898,0.13351498646903606,0.2189456803140055,0.13293450882555038,0.20704331463924516
0.1377976190092687,0.33605812903481447,0.44087021343697747,0.07827455920013839,0.43234972131294785
0.3622023809278742,0.2942779291681429,0.3351209392251236,0.22638539046230133,0.3249889503078671
0.602976190422687,0.648501362513286,0.7050450292858895,0.12147355162691745,0.7005502562201199
0.17202380949874144,0.24069028152329983,0.2844804417369313,0.10869017635549125,0.27357675013029137
0.4827380950581292,0.7329700272973501,0.7811624410262543,0.3044080605339288,0.7778276093959465
0.2683876811160921,0.21146783551003676,0.2875888098768016,0.13625013692642698,0.27673248621029084
0.15684523805389455,0.7910990009020641,0.6277382828907454,0.05887909319446891,0.6220654443031169
0.8119047620678913,0.43505903722005707,0.5397275254833748,0.2669395466694385,0.5327135046097354
0.6745988611614514,0.2607510958936567,0.3684063812932315,0.1873299748660259,0.3587816240667234
0.19583333332023803,0.4713896458407145,0.4781058733288604,0.17613350125232943,0.47015280965251216
0.11726190475329931,0.9573115350826075,0.5718395585200542,0.1629093199319537,0.5653148879388713
0.12678571424418367,0.7484105359846718,0.4885318580281246,0.3515743073271984,0.4807376743160533
0.4684523806018027,0.900090826528614,0.715749040298116,0.1518891687822703,0.7114173839964986
0.7461309522430781,0.9682107175746357,1.0,0.37229219147971654,1.0
0.7818452380696089,0.6821071752755141,0.9024745661250838,0.29294710333529583,0.9009883911596402
0.4319534631410312,0.7043004384045471,0.785506097681662,0.07607052895539063,0.7822374583616394
0.6077380954509864,0.8256130789504353,0.768079760924666,0.26517632247364026,0.7645455643607673
0.4413690475919217,0.7538601272306861,0.8049491322501675,0.09855163730370696,0.8019767823192803
0.1839285713780612,0.7565849228536929,0.6539036432040204,0.2722292191827777,0.6486295344852515
0.14761904758013605,0.5649409627799429,0.40065570064804934,0.12852644841011027,0.39152238579891335
0.622916666707262,0.6531216681963213,0.6837404275321671,0.29647355165283684,0.6789209969435637
0.5559948981396573,0.5308612723849967,0.6423346615137546,0.23599496227015726,0.6368842548767852
0.4988095237429252,0.6548592190454434,0.7395357315220292,0.1554156171738667,0.7355665569198324
0.1946428571260204,0.08537693007020715,0.15341091889107974,0.18406801013342136,0.14050987914819899
0.0749999999842857,0.295186194454286,0.204051416379272,0.20522670026083364,0.1919220793257747
0.45565476185967685,0.2851952770129785,0.3217161016288142,0.2995400285279738,0.3113798384698556
0.40633503394820947,0.27117640098838913,0.2223130791597229,0.3894435540038549,0.21046202875385525
0.2026785714055612,0.24274375079423405,0.21920471101985262,0.045614838563254385,0.20730629267385584
0.12113095235307822,0.25703905549676465,0.25618134020588845,0.1721662468858389,0.2448464029788094
0.1562499999567857,0.5304268847315717,0.46321160928402844,0.18891687659781103,0.45503157422726537
0.12321428566153061,0.456857402439536,0.43938078698845484,0.1557362033643553,0.4308375977257127
0.07797619046982993,0.6503178928501501,0.5385381909386938,0.2083123426034805,0.5315060459803352
0.14012681155770704,0.4650317893085572,0.3395892184605928,0.20125944589434308,0.32952532095779635
0.2342261904266157,0.24795640334160024,0.29639585288471815,0.22814861465809952,0.2856737383810678
0.22738095234129255,0.45867393277639995,0.3619306144177423,0.2638539043267916,0.3522071739838902
0.23966836732344748,0.51498637604425,0.49143231998412745,0.18060453402395268,0.4836823359620853
0.16341873704209034,0.4223433243911648,0.4010442467068201,0.15372905484810814,0.39191685285082933
0.49970238117144555,0.5712988193121001,0.6443889667364748,0.3207178841969514,0.6389698653382732
0.3151785713819898,0.4750227067498647,0.46023275649708173,0.14792191434172433,0.4520073271645713
0.3647456709391574,0.7849888531699176,0.7631672921196497,0.3730478590133602,0.7595582352053126
0.21341873701066177,0.7948972009327474,0.7811624410262543,0.11486146096672957,0.7778276093959465
0.5053571429996938,0.8419618529239002,0.8774985403564897,0.19596977330694845,0.8756317596069061
0.4439664501860591,0.6891363583951667,0.7122844570449023,0.26152965429763836,0.7079000044962748
0.5696428571103062,0.727520436051336,0.7252637167656617,0.2303526449028473,0.7210770531434769
0.41577380947909864,0.7465940054123855,0.7490504079895748,0.18318639803552228,0.7452262260668107
0.5014880953999149,0.6339691191121076,0.7657010918353042,0.20390428211398498,0.7621306471019668
0.32767857142127554,0.4897200892725763,0.5711599388274217,0.19156171289150836,0.564624911627118
0.5071428572281632,0.2733878292348071,0.29490642654629395,0.18759445845096237,0.2841616149056088
0.12499999995285711,0.03360581290348145,0.07298189342332206,0.13778337536399546,0.05885520823190613
0.10624999998821427,0.25885558583362855,0.4051239798835186,0.11574307306462867,0.3960587564488426
0.10534420285112317,0.2095723256854309,0.29069717801667183,0.17902748877176636,0.27988822229029026
0.4205357142559693,0.3088101725693214,0.3023535584586115,0.1403022670193819,0.29172223250645596
0.4119047618793197,0.308680420486482,0.42001824381825215,0.2466624685658699,0.41117999176231307
0.21062370596510724,0.2717364380194762,0.25650512858819735,0.2572226481250384,0.24517512552207274
0.10208333330845237,0.6321525885398213,0.411081685457412,0.08047858944488614,0.40210725057423075
0.1285714285355102,0.6475930972271431,0.5337808526498719,0.08885390430087223,0.5266762113509579
0.421726190450187,0.6893732970938147,0.6729329961391116,0.17701511335022851,0.667948872779208
0.5244047618557482,0.8038147139663788,0.8168424778070749,0.2158060453615675,0.8140513687250591
0.46994047631600333,0.7602179837628432,0.7859197793150763,0.38463476077624864,0.7826574440253237
0.31488095236486396,0.4750227067498647,0.5730288931748335,0.2285894207070491,0.5665223466800478
0.5674560043104311,0.5976385104914502,0.557567543873785,0.20570583731885841,0.5508253842742918
0.37886904758406464,0.7002724795858429,0.7538077461682985,0.1501259445864721,0.7500560605844118
0.36607142852765306,0.42597638506489266,0.3961874215226785,0.21448362721471884,0.3869860152607602
0.3675595237389966,0.31607629438762186,0.38874028950026257,0.25327455922605774,0.3794253975481369
0.40505952379399657,0.33372823132136137,0.3855024060074687,0.12832608200402718,0.37613817245083214
0.27113095232164963,0.3060853769463144,0.3529940559468038,0.23696473556303516,0.3431344326840317
0.2610119047336565,0.3488923113307419,0.464701035732551,0.16202770783405457,0.45654369781450055
0.24285714280326529,0.28428701172683535,0.45233232084953173,0.22065491190001255,0.4439864980031555
0.23958333330059522,0.3542234333451433,0.49151071081507136,0.23696473556303516,0.4837619213787475
0.22261904756442177,0.8521502193199846,0.853711849242675,0.14968513853752252,0.8514825867953484
0.43452380950659864,0.6294277929168143,0.741914400611391,0.12015113348006878,0.7379814741786329
0.5596920289394461,0.6436441181316029,0.7445516207078745,0.12976871993528138,0.7406588824632642
0.325595238049966,0.3932788373533854,0.46172218294560435,0.24225440807637438,0.4535194507518065
0.20863095237664964,0.2179836512531001,0.20851969550464286,0.1739294710816371,0.19645844986392774
0.3812499999724999,0.2779291554301004,0.29069717801667183,0.30969773304726805,0.27988822229029026
0.4285714285355101,0.36058128987730054,0.411081685457412,0.07875369618410775,0.40210725057423075
0.2758928570985204,0.30517711166017114,0.35746233518227305,0.07691381011826992,0.34767080333396094
0.3639880952192007,0.1754531453111914,0.15859153234743176,0.26228233495420333,0.14576943916975516
0.5136904758563605,0.0644868301604136,0.13851665484624784,0.21007556679927872,0.12538864372295236
0.1943452380460374,0.03905540419658006,0.1310695229339303,0.14836272039067389,0.11782802612210518
0.11279761899355442,0.22979109903127154,0.2189456803140055,0.21977329980211344,0.20704331463924516
0.3095238094908843,0.37420526799233594,0.3529940559468038,0.18318639803552228,0.3431344326840317
0.43795289852925984,0.30971843785546455,0.29788527933324066,0.25952250578139113,0.28718586196830287
0.15476190474544216,0.16167120798524998,0.14149550763319454,0.2713476070848786,0.12841289078564644
0.2730460662129688,0.06172254472290886,0.12037273327570958,0.23882378709638294,0.10696822974482642
0.6168348861361809,0.2133633455700649,0.2829262577220454,0.24020370171981667,0.2719988821461798
0.4654761904305442,0.35240690277285697,0.3634200407561664,0.17965994964392584,0.35371929745934905
0.22351190474151364,0.22979109903127154,0.22937166512336815,0.19112090684255878,0.21762817941456258
0.4267727742841844,0.24523160771859318,0.26064961944135767,0.23008432813554233,0.24938277362873865
0.5352465988265572,0.3589298984265473,0.3684063812932315,0.13425692697239905,0.3587816240667234
0.26934523803032306,0.32614619131667116,0.2875888098768016,0.27792136681004664,0.27673248621029084
0.255357142842551,0.3778383289014861,0.3321420864381769,0.176574307301279,0.32196470324517307
0.3154761904619727,0.3805631245244932,0.3678883199916357,0.11618387911357823,0.3582556681092783
0.20029761901712584,0.30517711166017114,0.25171306097041923,0.2285894207070491,0.2403100323288802
0.30029761901712587,0.20617620347492868,0.23235051791031486,0.18715365240201282,0.2206524264772567
0.4187499999646428,0.25249772930147124,0.20703026916621872,0.1073677582086426,0.19494632638846882
0.41372929605064407,0.2380049756441637,0.21609634287998242,0.19190669152885295,0.20415055659385645
0.4008928571142346,0.3060853769463144,0.3321420864381769,0.2391687658077829,0.32196470324517307
0.4913690476862074,0.5358764759775858,0.5138521067722207,0.2576826197155533,0.5064437744048411
0.4416666666090477,0.4750227067498647,0.4661904621810735,0.11486146096672957,0.45805582140173573
0.30059523803425164,0.4441416893752214,0.4170393910313054,0.22903022675599863,0.40815574469961885
0.3294642856497449,0.3596730245911574,0.4155499646928813,0.16335012598090323,0.40664362122416
0.24523809519170067,0.3287920072165141,0.18915715233444014,0.12852644841011027,0.17680084390052808
0.20803571427954085,0.2788374204808212,0.24724478184504836,0.19288413103835703,0.23577366179072715
0.2508928570828061,0.36966394179704254,0.3142689697164967,0.1465994962689311,0.3038192208690085
0.18511904757227896,0.3088101725693214,0.29788527933324066,0.17701511335022851,0.28718586196830287
0.24672619046590133,0.35836986139546023,0.3311059637248868,0.23514401489065181,0.3209127912185066
0.2580357142481123,0.33969118994396474,0.31575839605492084,0.26826196474223174,0.30533134434446746
0.155357142842551,0.3327804762913474,0.3466478044242381,0.24710327461481946,0.33669147161850366
0.18452380947517005,0.299727520414157,0.25022363463199504,0.3030856423870802,0.23879790885342123
0.24948593068288652,0.3138253761619106,0.28137207359706107,0.11149530574443288,0.27042101405029195
0.2898809523491496,0.350590372435993,0.31129011692955,0.23343828717143875,0.3007949738063144
0.15059523806568026,0.34877384209912904,0.3202266752903901,0.18935768264676056,0.3098677149943967
0.15178571425989795,0.27520435980709335,0.27703330971451534,0.1814231738397241,0.266016132417668
0.16964285711030616,0.3287920072165141,0.3276738072027076,0.2612090680330943,0.31742833259524383
0.17351190471008504,0.25068119896460733,0.2755438833760912,1.0,0.2645040089422091
0.23928571428346943,0.3034000710671782,0.32333504343026037,0.1600641172321733,0.3130234510743961
0.24851190475722787,0.33911320290088776,0.31535218889173217,0.1268834439987176,0.3049189470533016
0.3089285713937755,0.34877384209912904,0.2680967513536753,0.1527707808801694,0.2569433912295858
0.30863095231379245,0.29336966388199975,0.24277650260957911,0.2995591939954837,0.2312372911407979
0.3586309523452211,0.3287920072165141,0.32469495441576096,0.15850125944245816,0.3144040855325497
0.22916666663261903,0.33787465937167843,0.3529940559468038,0.13073047858080264,0.3431344326840317
0.17253787878442642,0.35173557642078407,0.32799759558501657,0.13543240976959786,0.31775705513850716
0.2610119047336565,0.40236148950854983,0.37980373113942245,0.3048488665088229,0.3703526563600547
0.3139880951877721,0.3587647593050142,0.33809979201207024,0.1408690176325869,0.32801319737056117
0.24017857139770407,0.3315168028395212,0.26660732501525114,0.16599496220054513,0.25543126775412683
0.26249999994499995,0.32606721159350704,0.26064961944135767,0.1338161209234495,0.24938277362873865
0.288690476154932,0.35240690277285697,0.31129011692955,0.23171513628647933,0.3007949738063144
0.22648809522705785,0.33696639432095765,0.3276738072027076,0.29162468518844714,0.31742833259524383
0.19374999994892855,0.3106267029061854,0.29639585288471815,0.0963476070589592,0.2856737383810678
0.30297619042268714,0.38328792014750024,0.3976768478611027,0.2783813383265061,0.3884981387362193
0.2110119047022279,0.3147731311919247,0.33887688401951327,0.294710327531094,0.32880213136261704
0.27291666661297614,0.37542945146486884,0.42150767026677466,0.1373425693150459,0.4126921153495481
0.20654761900534008,0.28610354229912166,0.25320248741894175,0.18450881610831552,0.24182215591611533
0.20744047618243194,0.23160762936813548,0.19958313714380277,0.2457808564679708,0.1873857086758455
0.15089285714566325,0.23433242499114254,0.17128403561275993,0.19244332498940744,0.15865536152436352
0.2675595238018537,0.3387829246578216,0.35746233518227305,0.26870277079118127,0.34767080333396094
0.2935429606517976,0.295186194454286,0.2755438833760912,0.1988062644238557,0.2645040089422091
0.3491071427914796,0.29609445950500685,0.30086413212018737,0.09899244335265651,0.290210109030997
0.3184523808846598,0.34877384209912904,0.3500152031598571,0.21272040301892062,0.3401101856213376
0.35013528136284944,0.3133514987646147,0.313727360128879,0.329219143617193,0.3032693577768619
0.3491071427914796,0.33969118994396474,0.29788527933324066,0.3418765743243637,0.28718586196830287
0.28005952377828225,0.25249772930147124,0.22490338588789893,0.03904282113984989,0.21309180876463338
0.23809523808925168,0.241598546809443,0.2397976498226324,0.2083123426034805,0.2282130440781038
0.34434523807746603,0.28254946087771327,0.23474655160910554,0.2342240718577329,0.2230849729620768
0.3206923558273889,0.22443711468226427,0.1810045026133332,0.2838525785748921,0.1685239572143944
0.07529761900141158,0.10626702998000075,0.04468279189227921,0.11822761618902626,0.05045452193546714
0.02142857143306122,0.018165304286786484,0.03723565991390262,0.03941402628047398,0.02256424341251131
0.04464285709459181,0.030881017256932146,0.03127795432899937,0.12147355162691745,0.016515749275945506
0.03392857140948976,0.06267029972938075,0.02829910153104285,0.18759445845096237,0.029755230883872674
0.05089285714566326,0.09990917349492792,0.0983021421674182,0.27884130984296557,0.084561308320694
0.23360507240950823,0.10247600995411336,0.11973693076420112,0.3259674834735073,0.10632273833742664
0.5619047619107482,0.36058128987730054,0.3336315128866994,0.270906801035929,0.32347682683240814
0.4880952377435374,0.25885558583362855,0.23235051791031486,0.231234256926691,0.2206524264772567
0.20503364387399806,0.3578564940188711,0.33809979201207024,0.3392317381047218,0.32801319737056117
0.2749999999842857,0.3969118982625357,0.38576143671331586,0.31983627209905235,0.3764011504854428
0.21696428567331633,0.3133514987646147,0.3395892184605928,0.2995591939954837,0.32952532095779635
0.23452380950659862,0.24613987276931398,0.23681879703568573,0.10428211586599573,0.22518879701540975
0.36851190474465645,0.358505254903913,0.33527772099710956,0.17304785898373798,0.32514812125296727
0.41726190469044216,0.27974568576696435,0.25171306097041923,0.1355793451192477,0.2403100323288802
0.3741071428071938,0.3478655768129859,0.29341700009777144,0.23564231741618652,0.2826494913183737
0.34880952377435376,0.37057220708318567,0.3321420864381769,0.22410469834751393,0.32196470324517307
0.2877976190406973,0.23160762936813548,0.1519214924425572,0.1920025189404579,0.13899775556096386
0.29732142853158167,0.2534059945876144,0.25916019299283516,0.26253148617994293,0.24787065004150352
0.1574404761510034,0.2606721161704925,0.341078644799017,0.3127833753899149,0.33103744443325533
0.0,0.016348773855753628,0.03723565991390262,0.14968513853752252,0.02256424341251131
0.031250000003928566,0.0,0.0,0.17789672544812762,0.0
0.07410714280719385,0.3460490462406997,0.44831734534929496,0.22594458441335177,0.43991033891379505
0.06621376808764494,0.4995853571007993,0.695530352818344,0.3423173803733133,0.6908905870731417
0.023214285724387742,0.1562216167392358,0.695530352818344,0.3017632242402315,0.6908905870731417
0.11488095236486391,0.06902815623799578,0.695530352818344,0.22991183885389774,0.6908905870731417
0.05059523806568026,0.10990009084206649,0.695530352818344,0.31498740556060717,0.6908905870731417
0.2723214285158673,0.3574221063654462,0.38377553485535143,0.231234256926691,0.37438498577698015
0.21011904758799319,0.39509536792567174,0.4036345534349961,0.3938341912535487,0.3945466328616074
0.23154761902105445,0.2906448682589927,0.3351209392251236,0.17442777353311636,0.3249889503078671
0.255357142842551,0.22161671216225032,0.24426592905810166,0.161586901785105,0.23274941472803304
0.47589285728709174,0.2670299727026498,0.2457553553965258,0.31366498748781396,0.234261538203492
0.16398809521920066,0.23342415994042176,0.23830822348420827,0.17877833754602676,0.22670092060264488
0.03392857140948976,0.13351498646903606,0.12511181736003688,0.09546599496106009,0.111779531996717
0.3298783643697212,0.2550645657135723,0.30934738685589336,0.3221204488914222,0.29882263877028675
0.32708333332416667,0.36784741146017863,0.5108732539852741,0.3331179498960132,0.5034195273421471
0.2934523809318027,0.5322434150684356,0.6015729225774704,0.21051637284822827,0.5955013541209826
0.402976190422687,0.4069028157038431,0.5444848636620984,0.1990554156495953,0.5375433391273365
0.20089285711423469,0.4223433243911648,0.5108732539852741,0.1254408060674634,0.5034195273421471
0.30863095231379245,0.4968210717339213,0.5278341798163689,0.2596061370065958,0.5206389180921805
0.23392857140948978,0.5576748411970648,0.5944369151992865,0.022709797174052127,0.5882566022328048
0.2541666666483333,0.6591528362053035,0.6592015880840432,0.22427416150270957,0.6540082139258514
0.3943452380460375,0.7859796878991163,0.8473326910701524,0.2503230753040911,0.8450062176205271
0.4631222941449644,0.6670795145097363,0.7046125439468699,0.08488664986032626,0.7001111803040762
0.4999999996857143,0.6012715714006004,0.6669863233056087,0.16798817215457307,0.6619115795204304
0.4389880952034864,0.5531335150017714,0.5932475806546056,0.2526229328863884,0.5870491436034045
0.28214285708673464,0.5531335150017714,0.37831430469089994,0.12852644841011027,0.36884053277281953
0.1565476190367687,0.5531335150017714,0.14894263965561047,0.04785894204478552,0.2626222551919553
0.20191326526274775,0.5531335150017714,0.13683295547843835,0.23551637285193106,0.2626222551919553
0.3413690475919218,0.41982812834091887,0.3500152031598571,0.21398532476323953,0.3401101856213376
0.35119047616278914,0.3805631245244932,0.4468279190108708,0.2083123426034805,0.43839821543833596
0.40803571421668366,0.4623069936855501,0.4959789900505405,0.25812342576450287,0.4882982920286766
0.3321428571181632,0.48138056304659965,0.47512702054191364,0.10100755667696566,0.46712856258981794
0.22678571424418367,0.28882833792212875,0.28299101539850713,0.1662024003804331,0.2720646266548324
0.14642857138591836,0.1698455948542712,0.19958313714380277,0.2321158690245901,0.1873857086758455
0.1949404761431463,0.4922797457740503,0.341078644799017,0.15982367758930682,0.33103744443325533
0.1473214285630102,0.46853509789944564,0.325101161689048,0.29735516375073595,0.31481648293549175
0.14910714285433677,0.4087193460407071,0.3083112641426033,0.2908312342855269,0.2977707267436203
0.24642857138591837,0.21889191653924323,0.18766772599601597,0.26914357684013085,0.1752887204250691
0.34851190469437077,0.42597638506489266,0.46172218294560435,0.24212475926022903,0.4535194507518065
0.1874999999607143,0.33605812903481447,0.3336315128866994,0.29559193955493773,0.32347682683240814
0.11101190476508502,0.09536784741734572,0.16830518282581325,0.2172051254525112,0.15563111446166944
0.2541666666483333,0.11444141689610642,0.14149550763319454,0.39107436215479185,0.12841289078564644
0.24047619041482993,0.3669391461740355,0.2546919138674643,0.3235630868226764,0.24333427950335046
0.36714544508187735,0.322174646518678,0.3513103565789943,0.22318475524053957,0.3414250756826147
0.1744047618871769,0.5449591281327503,0.4378913605399324,0.12367758187166521,0.42932547413847766
0.08988095234914963,0.5059037238890858,0.44831734534929496,0.15497481112491715,0.43991033891379505
0.08630952376649657,0.23342415994042176,0.23086109146179232,0.25107052898131,0.21914030289002157
0.15148809517991496,0.28610354229912166,0.25022363463199504,0.14968513853752252,0.23879790885342123
0.17351190471008504,0.4114441416637141,0.36529801315336125,0.11877121893069041,0.355625887986724
0.1482142856772449,0.5976385104914502,0.35746233518227305,0.0,0.34767080333396094
0.1863095237664966,0.5222524978625505,0.3306526599896543,0.19132127317458647,0.3204525796579379
0.2985119047257993,0.625794732007664,0.40661340622194275,0.41183879102469917,0.3975708799243015
0.22470238093573128,0.43960036341535036,0.3634200407561664,0.2541561713239569,0.35371929745934905
0.08244047616671768,0.45049954590737873,0.32320552807733677,0.2620906801309934,0.31289196205709074
0.09107142854336737,0.1489554949209354,0.14447436042014125,0.08091939549383571,0.13143713784834055
0.09523809522312922,0.2116257947209428,0.12362239091151435,0.1518891687822703,0.11026740840948188
0.09464285712602043,0.18256130791858577,0.25171306097041923,0.0698992443441523,0.2403100323288802
0.15238095235700674,0.5776566758442575,0.4036345534349961,0.21536523931261792,0.3945466328616074
0.134847308443723,0.5697192276738843,0.3965936286858672,0.20979716294381065,0.3873984125519262
0.1642857142363265,0.5531335150017714,0.43342308141456143,0.1884760705488615,0.4247891036003245
0.14523809519170067,0.44959128062123555,0.3098006904810275,0.10163727957229841,0.2992828502190793
0.10505952379399656,0.4114441416637141,0.39171914228720933,0.2669395466694385,0.38244964461083114
0.1699404761902891,0.516802906381114,0.4468279190108708,0.3947732998280329,0.43839821543833596
0.15714285713387754,0.5156971923756162,0.43679048026027884,0.2995591939954837,0.4282078177149346
0.14970238095144556,0.1625794732713931,0.19362543156990938,0.2210957179489621,0.18133721455045732
0.3011904761313606,0.09900090827941148,0.1757523148482292,0.16908060454319201,0.16319173217429278
0.2672619047218707,0.5560980927544893,0.7002876909970676,0.11662468516252779,0.6957204215907428
0.048511904757227886,0.9200726611758068,0.4587433301586576,0.16599496220054513,0.4504952036891124
0.02767857142127549,0.3614895549280214,0.2129879747401121,0.054471032779028795,0.20099482051385698
0.0829839544238295,0.34332425061769256,0.25171306097041923,0.2135253532467801,0.2403100323288802
0.10029761901712582,0.41235240694985736,0.3738460255655291,0.19098674849593403,0.36430416223466655
0.09672619043447277,0.4595821980625431,0.4885318580281246,0.23343828717143875,0.4807376743160533
0.15689699789389158,0.49484658218615135,0.4352362961352945,0.3062514312032937,0.42662994961904677
0.1380952380892517,0.7375113532572212,0.47214816775496693,0.31542821160955675,0.46410431552712383
0.08035714285826533,0.4877384195787569,0.34852577682143293,0.1629093199319537,0.3385980621458786
0.05624999995678571,0.38601271577050733,0.34852577682143293,0.08973551639877132,0.3385980621458786
0.136904761895034,0.4841053589050291,0.3559729087337505,0.11397984886883047,0.34615867974672576
0.25267857137413263,0.6652752044758702,0.8893918860234954,0.1589420654914077,0.887706346124461
0.1339285714094898,0.6839237058478005,0.4125711117958362,0.21051637284822827,0.4036193740496898
0.08174171838961472,0.3877502666196294,0.2984680983112983,0.1474811082927748,0.2877775624344007
0.09970238092001697,0.10354223435699368,0.11170697976372754,0.2149244332636684,0.0981704201587055
0.23571428570081632,0.30699364223245745,0.303842984907134,0.20522670026083364,0.2932343560936911
0.1488095237743537,0.3024523160371641,0.45278562458476423,0.23828715370988382,0.4444467095637243
