SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,MonitorValue00,MonitorValue01,MonitorValue02,MonitorValue03,MonitorValue04,MonitorValue05,MonitorValue06,MonitorValue07,MonitorValue08,MonitorValue09,MonitorValue10,MonitorValue11,MonitorValue12,MonitorValue13,MonitorValue14,MonitorValue15,MonitorValue16,MonitorValue17,MonitorValue18,MonitorValue19,MonitorValue20,MonitorValue21,MonitorValue22,MonitorValue23
70,永和,6,一氧化氮,NO,ppb,2020/5/4,9.6,2,2.1,1.4,3.7,6,17,30,36,39,19,,7.3,9,13,13,16,24,28,31,25,23,16,9.4
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/4,25,22,22,26,26,22,24,26,33,38,40,39,43,44,40,36,32,40,35,38,33,31,31,35
70,永和,3,臭氧,O3,ppb,2020/5/4,3.2,9.5,8.9,11,9.3,6,5.2,9.3,15,24,51,66,56,46,38,38,29,15,8,4,3.8,2.9,2.3,2
70,永和,2,一氧化碳,CO,ppm,2020/5/4,0.63,0.33,0.35,0.29,0.32,0.43,0.79,1.46,1.72,1.47,0.97,,0.85,0.81,0.95,0.93,1.12,1.73,2.04,2.13,1.36,1.29,1.04,0.83
70,永和,1,二氧化硫,SO2,ppb,2020/5/4,2.7,1.4,1.5,1.6,1.4,1.6,1.7,2.1,2.3,2.3,2.1,,1.6,1.6,1.3,1.4,1.7,2.3,2.4,2.4,2.3,2.2,2.1,1.9
70,永和,38,相對濕度,RH,percent,2020/5/4,76,74,76,77,78,77,76,71,64,58,51,47,50,55,58,57,59,64,67,68,70,72,74,76
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/4,0.1,0.6,0.4,0.5,0.5,0.3,0.4,0.9,0.4,1,0.5,0.7,2.2,2.6,2.1,1.4,1.4,1.1,0.7,0.7,0.8,1,0.6,1
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/4,10,15,17,15,13,14,16,19,15,18,20,20,20,17,15,20,17,15,19,20,17,17,17,14
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/5,18,21,18,20,20,16,20,22,28,24,25,27,37,30,29,19,22,23,30,29,24,24,21,18
70,永和,23,雨量,RAINFALL,㎜,2020/5/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,14,溫度,AMB_TEMP,℃,2020/5/5,28,27.8,27.5,27,26.7,26.4,26.8,27.4,28.8,30.4,31.7,33.1,33,31.7,30.8,30.2,30.9,31,30.7,30,28.8,28.3,28.1,27.9
70,永和,6,一氧化氮,NO,ppb,2020/5/5,5.9,1.5,2.2,1.2,1.3,2.1,13,21,39,15,6.7,3.1,6.2,11,11,4.7,3.5,5.9,3.6,5.9,2.7,3.1,3.5,2
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/5,27,32,31,29,24,22,30,29,40,42,37,40,55,58,47,37,44,49,46,42,41,34,31,27
70,永和,3,臭氧,O3,ppb,2020/5/5,2.8,9.6,12,16,20,17,9.4,11,16,37,56,82,81,64,43,37,46,45,41,24,31,30,27,24
70,永和,2,一氧化碳,CO,ppm,2020/5/5,0.68,0.41,0.38,0.33,0.32,0.39,0.82,1.21,2.3,1.17,0.87,0.71,0.89,0.8,0.77,0.54,0.59,0.89,0.89,1.04,0.69,0.65,0.68,0.52
70,永和,1,二氧化硫,SO2,ppb,2020/5/5,1.2,1.2,1.1,1.1,1.1,1.2,1.4,1.7,2.3,1.5,1.5,1.3,1.2,1.3,1.5,1.2,1.5,1.3,1.5,1.5,1.5,1.5,1.4,1.2
70,永和,144,小時風向值,WD_HR,degrees,2020/5/5,53,114,134,144,161,136,100,89,59,72,77,66,303,20,30,76,84,85,97,79,69,75,85,83
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/5,0.9,0.6,0.6,1.2,1.3,1,0.9,1,0.5,0.7,0.8,0.2,0.8,1.7,1.8,1.6,1.3,1.2,1,1.2,1.4,1.1,0.9,1.1
70,永和,38,相對濕度,RH,percent,2020/5/5,76,75,75,74,73,73,76,76,70,63,57,49,52,60,65,66,64,64,65,67,70,71,73,74
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/6,25,29,33,27,28,21,24,22,31,37,36,37,28,25,27,20,28,26,26,12,7,14,11,18
70,永和,6,一氧化氮,NO,ppb,2020/5/6,1.3,1.8,4.5,3.4,5.5,12,28,73,66,31,19,14,12,15,5,3,3.1,3.8,2.7,1.6,1.7,2.6,2.2,1.7
70,永和,14,溫度,AMB_TEMP,℃,2020/5/6,27.3,27.1,26.9,26.8,27.7,28.7,28.5,30,30.4,31.4,31.2,30,29.4,28.6,26.4,25.3,24.7,25,24.4,23.6,23.2,23.7,23.8,24
70,永和,23,雨量,RAINFALL,㎜,2020/5/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/6,17,21,23,22,14,8,13,13,12,16,11,13,11,12,12,9,10,11,13,9,5,5,3,8
70,永和,38,相對濕度,RH,percent,2020/5/6,76,77,78,78,69,59,62,56,61,61,63,67,67,67,70,74,78,76,79,84,85,80,80,79
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/6,0.9,0.6,0.8,0.7,0.2,0.3,0.4,0.5,1.7,2.5,2.6,2.1,1.9,1.4,1.7,1.7,1.4,1.4,1.4,1.4,1.7,1.9,1.5,1.2
70,永和,144,小時風向值,WD_HR,degrees,2020/5/6,94,118,117,60,28,275,331,309,40,29,31,26,30,34,80,88,93,89,99,100,92,72,84,80
70,永和,1,二氧化硫,SO2,ppb,2020/5/6,1.6,1.7,1.6,1.8,1.8,2,2.3,3.2,3.3,2.8,2.2,2.1,1.9,1.9,1.7,1.7,1.9,1.8,1.9,1.7,1.7,1.8,1.7,1.7
70,永和,2,一氧化碳,CO,ppm,2020/5/6,0.4,0.39,0.37,0.43,0.48,0.64,1.14,2.87,2.66,1.33,0.75,0.63,0.64,0.82,0.56,0.45,0.47,0.65,0.53,0.39,0.34,0.42,0.38,0.37
70,永和,3,臭氧,O3,ppb,2020/5/6,20,17,14,11,9.4,11,5.7,5.4,6.1,12,16,20,22,23,39,43,40,37,37,39,38,37,36,35
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/7,1.2,0.9,1,1,1,0.7,0.6,1.1,1.1,1.3,1.3,1.5,1.4,1.5,1.5,1.4,1.3,1.1,1,1.2,1.5,1.1,1,0.7
70,永和,144,小時風向值,WD_HR,degrees,2020/5/7,91,101,86,92,79,92,53,83,79,68,64,69,62,61,52,71,69,83,94,91,87,85,90,102
70,永和,1,二氧化硫,SO2,ppb,2020/5/7,1.4,2,1.8,1.8,1.7,2,2.3,2.5,2.7,2.4,2.5,2.3,2.5,2.3,2.6,2.4,2.5,2.5,2.8,2.8,2.5,2.9,2.8,2.6
70,永和,2,一氧化碳,CO,ppm,2020/5/7,0.31,0.24,0.25,0.23,0.25,0.33,1.18,1.43,1.54,1.02,0.85,0.72,0.72,0.79,0.76,0.78,0.82,0.98,1.21,0.85,0.68,0.77,0.75,0.7
70,永和,3,臭氧,O3,ppb,2020/5/7,33,33,35,35,34,26,18,15,14,17,17,18,21,21,21,16,13,11,7.2,8.4,8.9,9.7,9.2,10
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/7,15,12,17,12,18,8,8,15,19,17,28,30,26,26,24,21,26,27,29,26,23,16,14,14
70,永和,6,一氧化氮,NO,ppb,2020/5/7,1.2,3,2.9,3.2,3.5,5.3,16,24,24,19,18,18,14,14,15,17,14,16,17,9.1,8.6,9.4,7.9,6.1
70,永和,14,溫度,AMB_TEMP,℃,2020/5/7,23.4,23.6,23.8,23.7,23.2,22.6,23.2,23.9,24.3,25.2,26,26.6,27.2,27.7,27.7,27.6,27.2,26.9,26.9,26.6,26.4,26.3,26.3,26
70,永和,23,雨量,RAINFALL,㎜,2020/5/7,0,0,0,0.6,5.4,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/7,10,8,12,9,10,11,7,7,11,10,14,14,28,16,9,11,15,12,17,17,13,10,8,7
70,永和,38,相對濕度,RH,percent,2020/5/7,83,82,81,82,85,89,88,84,81,78,75,74,72,70,69,70,72,74,75,77,77,77,77,78
70,永和,2,一氧化碳,CO,ppm,2020/5/8,0.55,0.39,0.29,0.32,0.37,0.48,0.69,1.57,2.2,1,0.72,0.73,0.99,0.87,0.96,0.89,0.75,1.15,0.88,0.84,0.8,0.66,0.67,0.65
70,永和,1,二氧化硫,SO2,ppb,2020/5/8,1.9,0.2,0.3,0.1,0.4,0.4,0.4,0.8,1.5,0.7,0.5,0.4,0.5,0.5,,0.6,,2.1,2.4,2.4,2.5,2.3,2.5,2.5
70,永和,14,溫度,AMB_TEMP,℃,2020/5/8,26,25.8,25.4,25.4,25.2,25.3,26,27,28.1,30.1,31.2,32.3,32.9,32,31.5,30.9,29.9,29.6,29,28.4,27.9,27.8,27.9,27.8
70,永和,23,雨量,RAINFALL,㎜,2020/5/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/8,7,9,10,9,8,8,9,8,13,10,9,16,23,22,,16,14,17,15,12,9,7,10,11
70,永和,38,相對濕度,RH,percent,2020/5/8,77,78,79,79,80,78,73,70,70,61,56,54,54,61,63,64,66,67,69,73,75,74,73,73
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/8,11,11,15,10,16,15,9,22,21,21,24,28,40,33,31,,28,26,22,16,19,18,18,16
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/8,0.9,0.9,0.9,0.7,0.8,0.6,1.1,0.7,1.5,1.4,0.1,1.2,1.6,2.4,1.8,1.9,1.4,1.2,1.2,1,1.2,1.1,0.9,0.8
70,永和,144,小時風向值,WD_HR,degrees,2020/5/8,91,93,94,118,88,104,143,124,76,59,348,271,21,29,29,46,70,72,94,109,102,90,94,123
70,永和,6,一氧化氮,NO,ppb,2020/5/8,4.7,1.9,1.4,2,3.8,5,15,35,45,18,9.4,9.3,23,11,19,16,6.9,9.8,11,7.4,9.8,5.7,4.6,6
70,永和,3,臭氧,O3,ppb,2020/5/8,14,14,15,15,11,13,9.9,6.8,9.4,23,33,39,43,44,25,13,18,15,14,11,8.3,9.7,8.9,11
70,永和,1,二氧化硫,SO2,ppb,2020/5/9,2,2.1,1.9,2.1,2.1,2.2,2.4,2.5,2.3,2.4,2.2,2,2.1,2.1,2,2.2,2.1,2.3,2.1,2.3,2.4,2.2,2.3,2.6
70,永和,2,一氧化碳,CO,ppm,2020/5/9,0.45,0.44,0.36,0.27,0.35,0.43,0.71,0.99,0.87,0.81,0.53,0.53,0.54,0.57,0.75,0.52,0.63,0.92,0.89,0.71,0.62,0.61,0.77,0.65
70,永和,38,相對濕度,RH,percent,2020/5/9,75,76,78,78,79,80,79,73,66,57,51,49,50,50,49,53,52,55,63,67,67,68,68,68
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/9,12,9,8,9,9,9,8,6,5,13,9,11,12,12,19,15,8,11,15,15,15,16,10,6
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/9,0.8,0.8,1.2,0.8,0.9,0.8,0.9,0.8,1.6,0.6,1.5,1.6,1,1.6,0.8,2.3,1.8,0.7,1.5,1.4,1.1,1,0.3,0.8
70,永和,3,臭氧,O3,ppb,2020/5/9,13,11,11,9.9,6.9,5,5.2,9,16,23,33,43,56,60,53,47,31,26,24,22,22,23,12,3.7
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/9,15,16,15,19,17,18,13,19,12,21,13,23,15,18,23,23,26,22,22,22,23,24,22,19
70,永和,6,一氧化氮,NO,ppb,2020/5/9,2.3,4.9,4,2.8,5.3,8.4,15,21,16,13,8.3,6.4,5.7,5,8.3,6.1,9.2,11,7.6,7.6,4.5,3.9,8.6,12
70,永和,14,溫度,AMB_TEMP,℃,2020/5/9,27.4,27.2,26.8,26.5,26.4,26.2,26.4,28.1,29.9,31.7,33.2,34.1,34.5,35,35.2,34,33.8,33,31.5,30.5,30.2,30,30.1,30
70,永和,23,雨量,RAINFALL,㎜,2020/5/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,144,小時風向值,WD_HR,degrees,2020/5/9,100,130,157,133,142,142,114,121,77,73,265,262,272,285,291,272,276,18,52,56,82,92,138,257
70,永和,3,臭氧,O3,ppb,2020/5/10,6.5,11,13,12,4.3,3.6,4.3,10,19,31,48,56,53,51,46,41,25,20,18,17,24,32,26,40
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/10,19,19,15,19,23,21,25,25,25,26,,32,27,23,28,23,24,20,21,26,15,15,8,7
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/10,1.1,0.9,1,1,1,0.9,1.3,0.9,1.2,1.1,0.8,1.4,0.7,1.2,1.7,2.3,1.5,0.6,0.6,0.4,0.8,1.1,1.1,1.8
70,永和,38,相對濕度,RH,percent,2020/5/10,72,74,74,76,78,79,78,74,67,62,56,54,59,59,61,68,75,79,81,78,81,83,84,84
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/10,9,8,9,11,13,11,13,11,12,13,31,28,18,19,13,17,18,15,16,22,14,7,4,5
70,永和,23,雨量,RAINFALL,㎜,2020/5/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0.8,0.4,0,0
70,永和,14,溫度,AMB_TEMP,℃,2020/5/10,29.4,29,28.8,28.6,28.1,28,28.2,29.2,30.8,32.1,33.2,33.7,32.8,32.9,32.5,30.8,29.4,28.5,27.6,28,26.9,25.3,25.7,25.4
70,永和,6,一氧化氮,NO,ppb,2020/5/10,6.3,2.1,2.1,1.7,4.1,6,11,9.3,9.9,7.6,5.8,7.2,5.7,7.5,6,4.4,9.4,9.7,9.5,11,6.1,2.1,2.6,1.4
70,永和,144,小時風向值,WD_HR,degrees,2020/5/10,85,92,73,82,81,81,83,87,72,64,58,18,338,23,50,50,38,23,275,12,123,99,85,79
70,永和,1,二氧化硫,SO2,ppb,2020/5/10,2.2,1.3,1.2,1.2,1.1,1.7,1.6,1.6,1.6,1.5,1.4,1.5,1.4,1.4,1.5,1.4,1.7,1.4,1.5,1.7,1.5,1.6,1.6,1.3
70,永和,2,一氧化碳,CO,ppm,2020/5/10,0.49,0.36,0.39,0.31,0.39,0.48,0.67,0.55,0.62,0.74,0.71,0.92,0.7,0.84,0.73,0.54,0.75,0.84,0.72,0.79,0.71,0.47,0.5,0.36
70,永和,2,一氧化碳,CO,ppm,2020/5/11,0.36,0.31,0.3,0.3,0.34,0.4,0.59,0.97,1.06,0.8,0.65,0.56,0.58,0.55,0.5,0.48,0.53,0.82,0.92,0.76,0.61,0.58,0.58,0.42
70,永和,144,小時風向值,WD_HR,degrees,2020/5/11,67,70,85,83,74,81,75,76,72,66,63,61,77,63,67,79,82,65,66,81,77,79,67,61
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/11,1.8,1.4,1.2,1.3,1.6,1.5,1.7,2.3,2.4,2.3,2.2,2.1,2,2.3,2.5,2.3,1.9,1.8,1.7,1.5,1.5,1.4,1.3,1.5
70,永和,38,相對濕度,RH,percent,2020/5/11,85,83,84,84,84,83,83,82,79,75,73,71,69,71,71,74,76,77,78,78,79,79,80,81
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/11,9,,8,5,8,9,8,5,12,11,8,20,17,18,16,15,20,21,18,23,22,15,11,16
70,永和,23,雨量,RAINFALL,㎜,2020/5/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,14,溫度,AMB_TEMP,℃,2020/5/11,25,25.3,25.3,25.4,25.2,25,24.9,25,25.4,26.3,27.3,28,28.4,27.6,27.2,26,25.2,25.1,24.8,24.7,24.5,24.5,24.4,24.3
70,永和,6,一氧化氮,NO,ppb,2020/5/11,1,2.6,1.8,1.8,2.3,2.8,4.2,8.7,10,8.5,8.4,6.1,5.3,5.6,5,4.7,6.1,7.5,6.3,4.9,5.2,4.5,3.6,2.8
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/11,13,9,10,6,13,10,10,6,11,16,14,24,23,22,22,19,26,27,27,31,28,23,24,22
70,永和,3,臭氧,O3,ppb,2020/5/11,41,38,39,39,42,45,41,35,37,41,43,48,47,50,52,50,42,33,29,31,34,38,36,40
70,永和,1,二氧化硫,SO2,ppb,2020/5/11,0.6,2,2,1.9,1.9,2,1.8,2.1,2.1,2.1,2.3,2.3,2,2,2.1,2.1,2.2,2.1,2.3,2.4,2.5,2.3,2.1,2
70,永和,14,溫度,AMB_TEMP,℃,2020/5/12,24.3,24.2,24.2,24.4,24.6,24.6,24.6,24.4,24.1,23.5,22.6,21.8,22.4,22.7,22.8,22.9,23.1,23.2,23.1,23.2,23.1,23.2,23.4,23.3
70,永和,6,一氧化氮,NO,ppb,2020/5/12,2,1.4,1.5,1.8,1.6,2.8,3.6,12,17,8.8,9.1,5.8,5.6,4.7,6.5,4.4,3,3.1,4.1,3.6,2.8,3.5,2.4,1.6
70,永和,4,懸浮微粒,PM10,μg/m3,2020/5/12,21,31,30,25,24,20,29,19,20,10,11,14,15,12,17,24,24,22,27,20,23,25,19,31
70,永和,3,臭氧,O3,ppb,2020/5/12,42,42,42,39,38,35,32,24,18,25,31,35,32,33,35,43,48,48,43,44,45,46,49,53
70,永和,144,小時風向值,WD_HR,degrees,2020/5/12,73,89,88,73,81,76,91,89,88,79,81,85,74,93,76,91,100,96,89,80,82,83,76,71
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/12,1.3,1.2,1,1,1,1,1,1,1,1.6,1.3,1.2,1.5,1.1,1.7,1.5,1.4,1.6,1.6,1.7,1.6,1.3,1.5,2.1
70,永和,38,相對濕度,RH,percent,2020/5/12,81,82,82,82,81,81,82,84,86,87,87,89,86,84,82,79,76,75,75,74,74,71,71,74
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/12,13,26,18,19,15,14,20,21,17,8,8,8,11,9,6,16,11,15,16,13,16,19,16,20
70,永和,2,一氧化碳,CO,ppm,2020/5/12,0.36,0.28,0.29,0.29,0.29,0.39,0.54,1.16,1.57,0.77,0.6,0.5,0.55,0.52,0.57,0.55,0.48,0.52,0.76,0.66,0.56,0.62,0.55,0.48
70,永和,23,雨量,RAINFALL,㎜,2020/5/12,0,0,0,0,0,0,0,0.2,0.4,2.8,14,7.4,0.2,0,0,0,0,0,0,0,0,0,0,0
70,永和,1,二氧化硫,SO2,ppb,2020/5/12,2.5,1.7,1.6,1.6,1.8,1.8,2,2.1,2.5,2.5,2.3,2.4,2.3,2.3,2.4,2.4,2.4,2.4,2.2,2.2,2.4,2.3,2.3,2.5
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2020/5/13,16,17,18,20,21,22,23,28,31,35,32,27,21,29,29,30,30,30,34,34,31,32,28,31
70,永和,1,二氧化硫,SO2,ppb,2020/5/13,2.5,1.4,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.6,1.5,1.4,1.4,1.3,1.2,1.5,0.9,1.5,1.5,1.7,1.4,1.7,1.3
70,永和,38,相對濕度,RH,percent,2020/5/13,75,76,76,76,76,74,72,68,64,57,54,49,51,52,51,48,54,58,60,62,64,64,66,68
70,永和,143,小時風速值,WS_HR,m/sec,2020/5/13,1.9,2.1,2.4,1.8,2.2,1.7,1.7,2.2,2.3,2.2,2.6,3.2,3,3.3,2.7,2.7,3,2.5,2.8,2,2,2,1.7,1.8
70,永和,144,小時風向值,WD_HR,degrees,2020/5/13,74,72,73,72,74,76,82,73,72,77,72,65,67,66,73,92,88,87,85,80,81,85,84,73
70,永和,23,雨量,RAINFALL,㎜,2020/5/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,永和,14,溫度,AMB_TEMP,℃,2020/5/13,23.3,23.2,23.3,23.4,23.5,23.9,24.4,25.6,26.9,28,28.5,28.8,28.9,28.8,29.1,29.1,28.1,27.5,26.8,26.6,26.6,26.5,26.4,26.1
