MonitorDate,ID_24,ID_26,ID_28,ID_33,ID_37,ID_42,ID_53,ID_61,ID_63,ID_65,ID_68,ID_70
2020/6/1,24.350649350649352,19.886363636363637,19.074675324675326,13.425925925925926,19.345238095238095,14.158950617283951,14.069264069264069,17.045454545454547,23.403679653679653,23.809523809523807,22.186147186147185,27.056277056277057
2020/6/2,15.692640692640692,20.42748917748918,23.538961038961038,12.461419753086421,15.827922077922079,11.574074074074074,16.774891774891774,17.992424242424242,17.992424242424242,19.886363636363637,23.538961038961038,35.30844155844156
2020/6/3,20.156926406926406,17.72186147186147,15.963203463203463,11.535493827160494,17.4512987012987,12.577160493827162,11.959876543209877,14.204545454545455,25.297619047619047,28.814935064935064,21.780303030303028,28.273809523809526
2020/6/4,19.75108225108225,19.20995670995671,31.520562770562773,15.422077922077921,21.374458874458874,16.233766233766232,12.38425925925926,14.745670995670997,24.215367965367964,31.79112554112554,25.432900432900432,33.54978354978355
2020/6/5,25.162337662337663,22.456709956709958,21.374458874458874,13.078703703703704,23.809523809523807,14.204545454545455,16.36904761904762,13.122294372294373,26.92099567099567,30.303030303030305,26.515151515151512,36.7965367965368
2020/6/6,22.591991341991342,15.422077922077921,12.04004329004329,12.770061728395062,18.26298701298701,11.844135802469136,14.313271604938272,12.175324675324676,33.00865800865801,34.36147186147186,22.186147186147185,26.244588744588746
2020/6/7,18.804112554112557,8.522727272727273,12.04004329004329,9.799382716049383,14.351851851851851,12.885802469135802,14.081790123456791,12.175324675324676,21.780303030303028,18.26298701298701,20.562770562770563,24.485930735930737
2020/6/8,20.698051948051948,11.498917748917748,12.191358024691358,7.600308641975309,15.54783950617284,14.737654320987653,17.59259259259259,16.504329004329005,13.001543209876543,12.581168831168831,21.780303030303028,22.186147186147185
2020/6/9,22.862554112554115,11.228354978354979,12.581168831168831,12.152777777777779,22.0508658008658,20.29220779220779,24.485930735930737,10.416666666666668,16.165123456790123,14.660493827160494,25.162337662337663,22.0508658008658
2020/6/10,29.356060606060606,21.23917748917749,27.597402597402596,16.233766233766232,25.703463203463205,16.36904761904762,19.074675324675326,10.687229437229437,16.233766233766232,19.20995670995671,30.844155844155843,33.54978354978355
